ranking_method,generator_seed,reference_version,query_item_id,culture_canonical,relevant_item_count,first_relevant_rank,reciprocal_rank,evaluation_scope,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
oracle_culture,-1,reference_rankings_v1,CMA:157112,Recuay,2,1,1.0,strict_culture_universe,1.0,0.5,1.0,0.4,1.0,1.0,0.2,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:164428,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:164429,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:164430,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:165184,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:165266,Moche,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:165267,Moche,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:165268,Moche,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:165269,Moche,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:292530,Ychsma,1,1,1.0,strict_culture_universe,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:302272,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,MET:307449,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:307677,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,MET:307679,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,MET:307682,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,MET:307683,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,MET:307806,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,MET:307841,Nasca,34,1,1.0,strict_culture_universe,1.0,0.029411764705882353,1.0,1.0,0.14705882352941177,1.0,1.0,0.29411764705882354,1.0
