baseline_version,run_index,generator_seed,culture_canonical,evaluation_scope,query_count,mrr,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
random_multiseed_baseline_v1,75,20260789,Chimu,strict_culture_universe,6,0.062419574244666126,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,0.10000000000000002,0.053014303326082146
random_multiseed_baseline_v1,75,20260789,Inca,strict_culture_universe,17,0.3364575233896587,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.11764705882352941,0.03676470588235294,0.13249184057994082,0.10588235294117647,0.0661764705882353,0.11869490894357435
random_multiseed_baseline_v1,75,20260789,Moche,strict_culture_universe,6,0.12539618945868947,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03566437745575459,0.03333333333333333,0.06666666666666667,0.052004258427647436
random_multiseed_baseline_v1,75,20260789,Nasca,strict_culture_universe,35,0.4267800453514739,0.22857142857142856,0.006722689075630252,0.22857142857142856,0.22857142857142856,0.03361344537815126,0.22317455793299718,0.22,0.06470588235294117,0.21950265822900952
random_multiseed_baseline_v1,75,20260789,Paracas,strict_culture_universe,42,0.37784659123944836,0.14285714285714285,0.0034843205574912896,0.14285714285714285,0.22380952380952382,0.027293844367015097,0.21018577509220732,0.21904761904761907,0.05342624854819977,0.21156326452862392
random_multiseed_baseline_v1,75,20260789,Recuay,strict_culture_universe,3,0.043244949494949496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,75,20260789,Wari,strict_culture_universe,15,0.2527481864540688,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.08000000000000002,0.02857142857142857,0.08828646219621676,0.08666666666666667,0.0619047619047619,0.09000567002014767
random_multiseed_baseline_v1,75,20260789,Ychsma,strict_culture_universe,2,0.011922852133255406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,76,20260790,Chancay,strict_culture_universe,31,0.43951335402948305,0.25806451612903225,0.008602150537634409,0.25806451612903225,0.2064516129032258,0.034408602150537634,0.21304423737684378,0.1870967741935484,0.06236559139784946,0.1971817357067529
random_multiseed_baseline_v1,76,20260790,Chimu,strict_culture_universe,6,0.40869951584237296,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.19884864257181825,0.10000000000000002,0.20000000000000004,0.21586487509230357
random_multiseed_baseline_v1,76,20260790,Inca,strict_culture_universe,17,0.32624265392431484,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.15294117647058825,0.04779411764705882,0.15026746204177036,0.1647058823529412,0.10294117647058823,0.15920238853165483
random_multiseed_baseline_v1,76,20260790,Moche,strict_culture_universe,6,0.09284511784511784,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.05000000000000001,0.10000000000000002,0.05753189037447822
random_multiseed_baseline_v1,76,20260790,Nasca,strict_culture_universe,35,0.3937074829931973,0.2,0.0058823529411764705,0.2,0.2,0.02941176470588235,0.19754253354824053,0.21142857142857144,0.06218487394957984,0.20648311040085676
random_multiseed_baseline_v1,76,20260790,Paracas,strict_culture_universe,42,0.3910046963618392,0.19047619047619047,0.004645760743321719,0.19047619047619047,0.22380952380952382,0.027293844367015097,0.2159940949569258,0.25476190476190474,0.062137049941927994,0.24089260381821223
random_multiseed_baseline_v1,76,20260790,Recuay,strict_culture_universe,3,0.021407596855167188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,76,20260790,Wari,strict_culture_universe,15,0.22552336552336555,0.0,0.0,0.0,0.12000000000000001,0.04285714285714285,0.10237772361248634,0.10666666666666667,0.07619047619047618,0.09867595457975563
random_multiseed_baseline_v1,76,20260790,Ychsma,strict_culture_universe,2,0.019615384615384618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,77,20260791,Chancay,strict_culture_universe,31,0.37979193745322776,0.1935483870967742,0.0064516129032258064,0.1935483870967742,0.1548387096774194,0.025806451612903226,0.16232774945993028,0.19677419354838713,0.06559139784946236,0.19081010589685538
random_multiseed_baseline_v1,77,20260791,Chimu,strict_culture_universe,6,0.11641767818238406,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.08333333333333333,0.16666666666666666,0.09288295306436738
random_multiseed_baseline_v1,77,20260791,Inca,strict_culture_universe,17,0.3477405064494289,0.23529411764705882,0.014705882352941176,0.23529411764705882,0.16470588235294117,0.051470588235294115,0.16637685226955148,0.12941176470588237,0.08088235294117647,0.14076039030693058
random_multiseed_baseline_v1,77,20260791,Moche,strict_culture_universe,6,0.236630876433508,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.09959210535097719,0.05000000000000001,0.10000000000000002,0.09959210535097719
random_multiseed_baseline_v1,77,20260791,Nasca,strict_culture_universe,35,0.5239902161330733,0.34285714285714286,0.010084033613445377,0.34285714285714286,0.1942857142857143,0.02857142857142857,0.22712512214330302,0.19142857142857142,0.05630252100840336,0.21248156879755103
random_multiseed_baseline_v1,77,20260791,Paracas,strict_culture_universe,42,0.5112625469768327,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.2571428571428572,0.0313588850174216,0.27047749082326744,0.2619047619047619,0.06387921022067364,0.26863600283407285
random_multiseed_baseline_v1,77,20260791,Recuay,strict_culture_universe,3,0.031054131054131056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,77,20260791,Wari,strict_culture_universe,15,0.24754172364367266,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.13333333333333333,0.04761904761904761,0.11750013216475805,0.1,0.07142857142857142,0.09947854516155769
random_multiseed_baseline_v1,77,20260791,Ychsma,strict_culture_universe,2,0.03800675675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,78,20260792,Chancay,strict_culture_universe,31,0.41008820928175765,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.23225806451612904,0.03870967741935484,0.22367457545147162,0.22580645161290322,0.07526881720430108,0.2215861135767733
random_multiseed_baseline_v1,78,20260792,Chimu,strict_culture_universe,6,0.1738914594177752,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.08187661534826263,0.08333333333333333,0.16666666666666666,0.12085406609115701
random_multiseed_baseline_v1,78,20260792,Inca,strict_culture_universe,17,0.2903482378828399,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.0823529411764706,0.025735294117647058,0.10133685721440892,0.07647058823529412,0.04779411764705882,0.09155090643183812
random_multiseed_baseline_v1,78,20260792,Moche,strict_culture_universe,6,0.02611983674236426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,78,20260792,Nasca,strict_culture_universe,35,0.42039949313058556,0.2,0.0058823529411764705,0.2,0.22857142857142856,0.03361344537815126,0.22026467671475827,0.24285714285714285,0.07142857142857142,0.23371819787637552
random_multiseed_baseline_v1,78,20260792,Paracas,strict_culture_universe,42,0.3980822748679892,0.16666666666666666,0.0040650406504065045,0.16666666666666666,0.2523809523809524,0.03077816492450639,0.23767903295664644,0.2357142857142857,0.05749128919860627,0.23096316519733828
random_multiseed_baseline_v1,78,20260792,Recuay,strict_culture_universe,3,0.06102003642987249,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.06812746586282871
random_multiseed_baseline_v1,78,20260792,Wari,strict_culture_universe,15,0.17543403964456594,0.0,0.0,0.0,0.08000000000000002,0.02857142857142857,0.06114792085185428,0.10666666666666667,0.07619047619047618,0.0874233661571622
random_multiseed_baseline_v1,78,20260792,Ychsma,strict_culture_universe,2,0.009454999554009455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,79,20260793,Chancay,strict_culture_universe,31,0.515551026034897,0.3225806451612903,0.01075268817204301,0.3225806451612903,0.2516129032258065,0.041935483870967745,0.2588424415323796,0.1935483870967742,0.06451612903225806,0.2158235388086544
random_multiseed_baseline_v1,79,20260793,Chimu,strict_culture_universe,6,0.09096395502645503,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,0.10000000000000002,0.05781968436920638
random_multiseed_baseline_v1,79,20260793,Inca,strict_culture_universe,17,0.24203972498090146,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.10588235294117647,0.03308823529411765,0.09857076865039698,0.06470588235294118,0.04044117647058824,0.07289287189244577
random_multiseed_baseline_v1,79,20260793,Moche,strict_culture_universe,6,0.1090463458110517,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.046212237892508036,0.05000000000000001,0.10000000000000002,0.06255211886440087
random_multiseed_baseline_v1,79,20260793,Nasca,strict_culture_universe,35,0.5578344671201814,0.37142857142857144,0.010924369747899159,0.37142857142857144,0.2457142857142857,0.0361344537815126,0.26952545346695417,0.2457142857142857,0.0722689075630252,0.260800892515543
random_multiseed_baseline_v1,79,20260793,Paracas,strict_culture_universe,42,0.4739795918367347,0.23809523809523808,0.005807200929152149,0.23809523809523808,0.22380952380952382,0.027293844367015103,0.2330105501059753,0.22380952380952382,0.05458768873403019,0.2302904531594098
random_multiseed_baseline_v1,79,20260793,Recuay,strict_culture_universe,3,0.08124477861319966,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.06812746586282871
random_multiseed_baseline_v1,79,20260793,Wari,strict_culture_universe,15,0.24446682946682946,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.10666666666666667,0.03809523809523809,0.09941731280597171,0.09333333333333334,0.06666666666666667,0.091949181040086
random_multiseed_baseline_v1,79,20260793,Ychsma,strict_culture_universe,2,0.024038461538461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,80,20260794,Chancay,strict_culture_universe,31,0.35009769046271594,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.14838709677419357,0.024731182795698924,0.15016104234343566,0.1903225806451613,0.06344086021505377,0.17931433784525977
random_multiseed_baseline_v1,80,20260794,Chimu,strict_culture_universe,6,0.01876972788271748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,80,20260794,Inca,strict_culture_universe,17,0.2543262009374541,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.0823529411764706,0.025735294117647058,0.08649207545799753,0.11176470588235295,0.06985294117647059,0.10568809064824199
random_multiseed_baseline_v1,80,20260794,Moche,strict_culture_universe,6,0.07996031746031745,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.016666666666666666,0.03333333333333333,0.02434472497378441
random_multiseed_baseline_v1,80,20260794,Nasca,strict_culture_universe,35,0.42573902288188,0.2571428571428571,0.007563025210084034,0.2571428571428571,0.19428571428571428,0.02857142857142857,0.20551691015516882,0.2057142857142857,0.06050420168067227,0.2083708377769584
random_multiseed_baseline_v1,80,20260794,Paracas,strict_culture_universe,42,0.5284872534872536,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.27142857142857146,0.033101045296167246,0.28138946722420677,0.27380952380952384,0.0667828106852497,0.2799796002390397
random_multiseed_baseline_v1,80,20260794,Recuay,strict_culture_universe,3,0.01575502123447329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,80,20260794,Wari,strict_culture_universe,15,0.21115214506855373,0.0,0.0,0.0,0.10666666666666667,0.03809523809523809,0.09263983362297258,0.08000000000000002,0.05714285714285714,0.07941844572042626
random_multiseed_baseline_v1,80,20260794,Ychsma,strict_culture_universe,2,0.01143599740090968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,81,20260795,Chancay,strict_culture_universe,31,0.4591153470185728,0.25806451612903225,0.008602150537634409,0.25806451612903225,0.1935483870967742,0.03225806451612903,0.21134664791310293,0.17419354838709677,0.05806451612903226,0.1912624789085122
random_multiseed_baseline_v1,81,20260795,Chimu,strict_culture_universe,6,0.0525265093145894,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.016666666666666666,0.03333333333333333,0.02186751291872363
random_multiseed_baseline_v1,81,20260795,Inca,strict_culture_universe,17,0.25340738089188125,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.09411764705882353,0.029411764705882353,0.09907950279532268,0.09411764705882353,0.058823529411764705,0.09670277203707792
random_multiseed_baseline_v1,81,20260795,Moche,strict_culture_universe,6,0.07926379176379177,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.016666666666666666,0.03333333333333333,0.02434472497378441
random_multiseed_baseline_v1,81,20260795,Nasca,strict_culture_universe,35,0.3722248899559824,0.14285714285714285,0.004201680672268907,0.14285714285714285,0.17714285714285716,0.026050420168067228,0.173466620239274,0.22857142857142856,0.06722689075630252,0.2093975327651377
random_multiseed_baseline_v1,81,20260795,Paracas,strict_culture_universe,42,0.5482993197278911,0.35714285714285715,0.008710801393728223,0.35714285714285715,0.2571428571428572,0.0313588850174216,0.27978259708834174,0.28095238095238095,0.06852497096399535,0.2895686974123462
random_multiseed_baseline_v1,81,20260795,Recuay,strict_culture_universe,3,0.014534833529970361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,81,20260795,Wari,strict_culture_universe,15,0.3513008560067384,0.2,0.014285714285714285,0.2,0.14666666666666667,0.05238095238095238,0.15339792233616828,0.09333333333333332,0.06666666666666667,0.11356799755408672
random_multiseed_baseline_v1,81,20260795,Ychsma,strict_culture_universe,2,0.024132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,82,20260796,Chancay,strict_culture_universe,31,0.44250512032770095,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.23870967741935484,0.03978494623655914,0.23236530243516043,0.22903225806451616,0.07634408602150537,0.22687391065732715
random_multiseed_baseline_v1,82,20260796,Chimu,strict_culture_universe,6,0.16488952759444564,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06392772789522261,0.03333333333333333,0.06666666666666667,0.06392772789522261
random_multiseed_baseline_v1,82,20260796,Inca,strict_culture_universe,17,0.3205107256577845,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.1647058823529412,0.051470588235294115,0.15453503069842459,0.11176470588235295,0.06985294117647059,0.12014090849129425
random_multiseed_baseline_v1,82,20260796,Moche,strict_culture_universe,6,0.16161477411477412,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.060009102429538996,0.05000000000000001,0.10000000000000002,0.0778412911574163
random_multiseed_baseline_v1,82,20260796,Nasca,strict_culture_universe,35,0.4062390155000992,0.17142857142857143,0.0050420168067226885,0.17142857142857143,0.25142857142857145,0.03697478991596639,0.2391058027154563,0.20857142857142857,0.06134453781512605,0.21296591532872416
random_multiseed_baseline_v1,82,20260796,Paracas,strict_culture_universe,42,0.5368291761148904,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.30952380952380953,0.03774680603948897,0.3110973371667709,0.2761904761904762,0.06736353077816493,0.2861408673369109
random_multiseed_baseline_v1,82,20260796,Recuay,strict_culture_universe,3,0.03292995966263293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,82,20260796,Wari,strict_culture_universe,15,0.2239061789061789,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.07218541248147906,0.09333333333333334,0.06666666666666667,0.08791477998577726
random_multiseed_baseline_v1,82,20260796,Ychsma,strict_culture_universe,2,0.010117288924702301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,83,20260797,Chancay,strict_culture_universe,31,0.3650537634408602,0.12903225806451613,0.004301075268817204,0.12903225806451613,0.2064516129032258,0.034408602150537634,0.19478036678164812,0.2161290322580645,0.07204301075268818,0.2046518444234956
random_multiseed_baseline_v1,83,20260797,Chimu,strict_culture_universe,6,0.05637393018858536,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.018842233626312006
random_multiseed_baseline_v1,83,20260797,Inca,strict_culture_universe,17,0.17019414045956371,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.047058823529411764,0.014705882352941176,0.04623610207443955,0.0823529411764706,0.051470588235294115,0.07119577924819741
random_multiseed_baseline_v1,83,20260797,Moche,strict_culture_universe,6,0.31837606837606836,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.0921910783346906,0.08333333333333333,0.16666666666666666,0.14750841004947782
random_multiseed_baseline_v1,83,20260797,Nasca,strict_culture_universe,35,0.48629354772211913,0.3142857142857143,0.009243697478991597,0.3142857142857143,0.21714285714285717,0.031932773109243695,0.232824838520759,0.19142857142857142,0.05630252100840336,0.20991214653756857
random_multiseed_baseline_v1,83,20260797,Paracas,strict_culture_universe,42,0.4775385659314231,0.2619047619047619,0.006387921022067364,0.2619047619047619,0.2666666666666667,0.032520325203252036,0.26741587810846135,0.2523809523809524,0.06155632984901278,0.2568069535839709
random_multiseed_baseline_v1,83,20260797,Recuay,strict_culture_universe,3,0.02511335578002245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,83,20260797,Wari,strict_culture_universe,15,0.26287313725910216,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.09333333333333334,0.03333333333333333,0.10354309800054291,0.07333333333333333,0.05238095238095238,0.08580813844073196
random_multiseed_baseline_v1,83,20260797,Ychsma,strict_culture_universe,2,0.010669362084456423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,84,20260798,Chancay,strict_culture_universe,31,0.32181259600614437,0.0967741935483871,0.0032258064516129032,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.17351405210000112,0.1870967741935484,0.06236559139784946,0.1756938317468862
random_multiseed_baseline_v1,84,20260798,Chimu,strict_culture_universe,6,0.18063973063973063,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.08187661534826263,0.08333333333333333,0.16666666666666666,0.11705872994646747
random_multiseed_baseline_v1,84,20260798,Inca,strict_culture_universe,17,0.30492006584805775,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.11764705882352941,0.03676470588235294,0.12164223028775417,0.1,0.0625,0.10738318245556637
random_multiseed_baseline_v1,84,20260798,Moche,strict_culture_universe,6,0.21391841760858935,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.03333333333333333,0.06666666666666667,0.07354293339942129
random_multiseed_baseline_v1,84,20260798,Nasca,strict_culture_universe,35,0.5637358535184622,0.4,0.011764705882352941,0.4,0.26857142857142857,0.03949579831932773,0.2951922481028117,0.23714285714285716,0.06974789915966387,0.2646859749095914
random_multiseed_baseline_v1,84,20260798,Paracas,strict_culture_universe,42,0.45663342259980916,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.2666666666666667,0.032520325203252036,0.25759016103862437,0.24047619047619045,0.0586527293844367,0.24109933805457584
random_multiseed_baseline_v1,84,20260798,Recuay,strict_culture_universe,3,0.015274494352508536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,84,20260798,Wari,strict_culture_universe,15,0.19786221186221187,0.0,0.0,0.0,0.09333333333333334,0.03333333333333333,0.08941157427029552,0.06666666666666667,0.04761904761904761,0.07243259815315642
random_multiseed_baseline_v1,84,20260798,Ychsma,strict_culture_universe,2,0.00982561742055413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,85,20260799,Chancay,strict_culture_universe,31,0.37398676592224983,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.18709677419354842,0.03118279569892473,0.17993737443561927,0.1806451612903226,0.060215053763440864,0.17734768513937768
random_multiseed_baseline_v1,85,20260799,Chimu,strict_culture_universe,6,0.10486310548697118,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.03333333333333333,0.06666666666666667,0.04710558406578002
random_multiseed_baseline_v1,85,20260799,Inca,strict_culture_universe,17,0.33654205810260135,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.11764705882352941,0.03676470588235294,0.12762235897863577,0.15294117647058825,0.09558823529411764,0.14818691594636438
random_multiseed_baseline_v1,85,20260799,Moche,strict_culture_universe,6,0.09042911111876628,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,0.10000000000000002,0.05402434822451685
random_multiseed_baseline_v1,85,20260799,Nasca,strict_culture_universe,35,0.38138425066996495,0.2,0.0058823529411764705,0.2,0.13714285714285715,0.020168067226890754,0.14693298732456964,0.18857142857142856,0.05546218487394958,0.17958234129377995
random_multiseed_baseline_v1,85,20260799,Paracas,strict_culture_universe,42,0.5150037792894936,0.3333333333333333,0.008130081300813009,0.3333333333333333,0.21428571428571427,0.02613240418118467,0.2345361394446315,0.2642857142857143,0.06445993031358885,0.2638906801418966
random_multiseed_baseline_v1,85,20260799,Recuay,strict_culture_universe,3,0.1761072261072261,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.1289509357448472,0.03333333333333333,0.16666666666666666,0.1289509357448472
random_multiseed_baseline_v1,85,20260799,Wari,strict_culture_universe,15,0.2726176103786917,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.09333333333333334,0.03333333333333333,0.09762227638751364,0.09333333333333334,0.06666666666666667,0.09574869648368413
random_multiseed_baseline_v1,85,20260799,Ychsma,strict_culture_universe,2,0.023361976369495163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,86,20260800,Chancay,strict_culture_universe,31,0.3470282405766276,0.0967741935483871,0.0032258064516129032,0.0967741935483871,0.16774193548387098,0.02795698924731183,0.16107628801022839,0.1806451612903226,0.060215053763440864,0.17081679277949594
random_multiseed_baseline_v1,86,20260800,Chimu,strict_culture_universe,6,0.10782828282828283,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.03333333333333333,0.06666666666666667,0.04447994209036677
random_multiseed_baseline_v1,86,20260800,Inca,strict_culture_universe,17,0.21064556358674005,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.07058823529411766,0.022058823529411766,0.06792451942979078,0.1,0.0625,0.0892778402672737
random_multiseed_baseline_v1,86,20260800,Moche,strict_culture_universe,6,0.07904202279202278,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03484842124836257
random_multiseed_baseline_v1,86,20260800,Nasca,strict_culture_universe,35,0.498233960250767,0.34285714285714286,0.010084033613445377,0.34285714285714286,0.2457142857142857,0.0361344537815126,0.2620627841750655,0.22571428571428573,0.06638655462184874,0.24152560245739413
random_multiseed_baseline_v1,86,20260800,Paracas,strict_culture_universe,42,0.4373015873015873,0.16666666666666666,0.0040650406504065045,0.16666666666666666,0.2619047619047619,0.03193960511033682,0.2494236305964177,0.2261904761904762,0.05516840882694541,0.22755482271436758
random_multiseed_baseline_v1,86,20260800,Recuay,strict_culture_universe,3,0.06070273812209296,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.06812746586282871
random_multiseed_baseline_v1,86,20260800,Wari,strict_culture_universe,15,0.27765704665704666,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.10666666666666667,0.03809523809523809,0.11498266542838456,0.09333333333333334,0.06666666666666667,0.10275131122187195
random_multiseed_baseline_v1,86,20260800,Ychsma,strict_culture_universe,2,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,87,20260801,Chancay,strict_culture_universe,31,0.24545972090539153,0.06451612903225806,0.002150537634408602,0.06451612903225806,0.12258064516129033,0.020430107526881718,0.11509116411113335,0.16774193548387098,0.05591397849462366,0.14960723330328812
random_multiseed_baseline_v1,87,20260801,Chimu,strict_culture_universe,6,0.10482387982387982,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.05000000000000001,0.10000000000000002,0.05522362641110174
random_multiseed_baseline_v1,87,20260801,Inca,strict_culture_universe,17,0.23061223919035595,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.07058823529411766,0.022058823529411766,0.07766348263240086,0.1,0.0625,0.09654345192319934
random_multiseed_baseline_v1,87,20260801,Moche,strict_culture_universe,6,0.11428127055226718,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05013086335819164,0.03333333333333333,0.06666666666666667,0.05013086335819164
random_multiseed_baseline_v1,87,20260801,Nasca,strict_culture_universe,35,0.5565759637188209,0.4,0.011764705882352941,0.4,0.26857142857142857,0.03949579831932773,0.2896925932250619,0.28285714285714286,0.08319327731092437,0.29152189958020774
random_multiseed_baseline_v1,87,20260801,Paracas,strict_culture_universe,42,0.4946334089191232,0.2619047619047619,0.006387921022067364,0.2619047619047619,0.27142857142857146,0.03310104529616725,0.27371167724668755,0.28095238095238095,0.06852497096399535,0.2775873351442147
random_multiseed_baseline_v1,87,20260801,Recuay,strict_culture_universe,3,0.013833609205278208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,87,20260801,Wari,strict_culture_universe,15,0.1917085039143863,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.0631174468363446,0.08,0.05714285714285714,0.07370757976969006
random_multiseed_baseline_v1,87,20260801,Ychsma,strict_culture_universe,2,0.015199335548172757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,88,20260802,Chancay,strict_culture_universe,31,0.4167690732206861,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.2064516129032258,0.034408602150537634,0.20948582872494945,0.1903225806451613,0.06344086021505377,0.19656095909861607
random_multiseed_baseline_v1,88,20260802,Chimu,strict_culture_universe,6,0.20474114412212907,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.03333333333333333,0.06666666666666667,0.07435888960681332
random_multiseed_baseline_v1,88,20260802,Inca,strict_culture_universe,17,0.442169670664025,0.35294117647058826,0.022058823529411766,0.35294117647058826,0.12941176470588237,0.04044117647058824,0.16629447669884836,0.10588235294117647,0.0661764705882353,0.13662274467237256
random_multiseed_baseline_v1,88,20260802,Moche,strict_culture_universe,6,0.06617595187848431,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.016666666666666666,0.03333333333333333,0.02434472497378441
random_multiseed_baseline_v1,88,20260802,Nasca,strict_culture_universe,35,0.46707586064728923,0.22857142857142856,0.006722689075630252,0.22857142857142856,0.2742857142857143,0.040336134453781515,0.26937589098178366,0.25142857142857145,0.07394957983193277,0.25478406472232795
random_multiseed_baseline_v1,88,20260802,Paracas,strict_culture_universe,42,0.5233545554974126,0.30952380952380953,0.007549361207897794,0.30952380952380953,0.28095238095238095,0.03426248548199767,0.291899834297956,0.2785714285714286,0.06794425087108014,0.28766837220661917
random_multiseed_baseline_v1,88,20260802,Recuay,strict_culture_universe,3,0.03917486022749181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,88,20260802,Wari,strict_culture_universe,15,0.21632275132275133,0.0,0.0,0.0,0.12000000000000001,0.04285714285714285,0.09685897779767397,0.1,0.07142857142857142,0.09006305421054925
random_multiseed_baseline_v1,88,20260802,Ychsma,strict_culture_universe,2,0.03102409638554217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
