review_id,hub_priority,configuration_priority,configuration,candidate_item_id,candidate_museum,candidate_title,candidate_culture_canonical,candidate_object_type,candidate_material,candidate_image_local_path,candidate_text_visual,candidate_text_metadata,total_top1_count,total_false_top1_count,max_top1_count,query_index,query_item_id,query_museum,query_title,query_culture_canonical,query_object_type,query_image_local_path,matched_rank,matched_score,top1_score,score_margin,is_false_top1,cross_museum,same_culture_canonical,same_object_type,review_status,visual_similarity,photographic_similarity,semantic_plausibility,dominant_cause,duplicate_or_near_duplicate,generic_text_influence,museum_style_influence,hubness_severity,recommended_action,reviewer,review_date,review_notes
HR-0130,11,1,text_visual,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,205,MET:317736,MET,Objeto textil,Chuquibamba,vestimenta_textil,data/images/met/MET_317736.jpg,55,0.254197061062,0.318875223398,0.06467816233599999,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0131,11,1,text_visual,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,84,CMA:166766,CMA,Loincloth with Feather(?) Motifs,,Textile,data/images/cma/CMA_166766.jpg,58,0.295666128397,0.348829329014,0.05316320061699997,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0132,11,3,text_fused_alpha_0.50,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,84,CMA:166766,CMA,Loincloth with Feather(?) Motifs,,Textile,data/images/cma/CMA_166766.jpg,64,0.306159466505,0.350121676922,0.04396221041700005,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0133,11,3,text_fused_alpha_0.50,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,157,MET:308083,MET,Fragmento textil,Inca,tapiz_textil,data/images/met/MET_308083.jpg,70,0.302790760994,0.345189988613,0.042399227619,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0134,11,3,text_fused_alpha_0.50,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,4,CMA:104240,CMA,Border Strip,Chancay,Textile,data/images/cma/CMA_104240.jpg,33,0.332475721836,0.374529331923,0.04205361008699998,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0135,11,3,text_fused_alpha_0.50,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,211,MET:320804,MET,Fragmento textil,,tapiz_textil,data/images/met/MET_320804.jpg,58,0.310642659664,0.350596129894,0.03995347023000001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0136,11,3,text_fused_alpha_0.50,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,208,MET:319524,MET,Fragmento textil,Inca,vestimenta_textil,data/images/met/MET_319524.jpg,23,0.3125179708,0.348269701004,0.03575173020400002,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0137,12,1,text_visual,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,184,MET:313324,MET,Túnica textil,Inca,Tunic,data/images/met/MET_313324.jpg,145,0.246424973011,0.324476778507,0.07805180549600002,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0138,12,1,text_visual,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,178,MET:312614,MET,Túnica textil,Wari,Tunic fragment,data/images/met/MET_312614.jpg,136,0.304516851902,0.362961649895,0.05844479799300001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0139,12,1,text_visual,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,185,MET:314363,MET,Túnica textil,Nasca,Tunic,data/images/met/MET_314363.jpg,83,0.275029182434,0.328570455313,0.05354127287900001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0140,12,1,text_visual,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,51,CMA:134395,CMA,Tunic,Wari,Textile,data/images/cma/CMA_134395.jpg,61,0.295377582312,0.348884016275,0.05350643396299998,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0141,12,1,text_visual,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,26,CMA:119656,CMA,Dress,Chuquibamba,Textile,data/images/cma/CMA_119656.jpg,26,0.302915483713,0.336087316275,0.033171832562000014,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0142,12,2,text_metadata,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,45,CMA:124740,CMA,Tunic,Paracas,Textile,data/images/cma/CMA_124740.jpg,2,0.357303917408,0.369238853455,0.011934936047000022,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0143,12,2,text_metadata,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,20,CMA:108043,CMA,Tunic (Shirt) with Tapestry-woven Yoke,,Textile,data/images/cma/CMA_108043.jpg,3,0.367074728012,0.373763948679,0.0066892206670000065,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0144,12,3,text_fused_alpha_0.50,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,184,MET:313324,MET,Túnica textil,Inca,Tunic,data/images/met/MET_313324.jpg,151,0.291722774506,0.356717854738,0.06499508023200001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0145,12,3,text_fused_alpha_0.50,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,185,MET:314363,MET,Túnica textil,Nasca,Tunic,data/images/met/MET_314363.jpg,61,0.32903200388,0.366017580032,0.036985576152000044,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0146,12,3,text_fused_alpha_0.50,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,186,MET:314528,MET,Túnica textil,Inca,Tunic,data/images/met/MET_314528.jpg,7,0.341288119555,0.359980523586,0.01869240403100003,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0147,12,3,text_fused_alpha_0.50,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,45,CMA:124740,CMA,Tunic,Paracas,Textile,data/images/cma/CMA_124740.jpg,2,0.357303917408,0.369238853455,0.011934936047000022,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0148,12,3,text_fused_alpha_0.50,MET:320054,MET,Objeto textil,,tunica,algodón; fibra de camélido,data/images/met/MET_320054.jpg,"Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Objeto textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca and Spanish; Period: 1600–1700; Classification: Textil; Country: Bolivia or Peru",14,14,9,20,CMA:108043,CMA,Tunic (Shirt) with Tapestry-woven Yoke,,Textile,data/images/cma/CMA_108043.jpg,3,0.367074728012,0.373763948679,0.0066892206670000065,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0149,13,1,text_visual,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,90,MET:307679,MET,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307679.jpg,199,0.288509517908,0.3634121418,0.07490262389199998,True,False,True,False,pendiente,,,,,,,,,,,,
HR-0150,13,1,text_visual,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,100,MET:307851,MET,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307851.jpg,197,0.289947390556,0.3634121418,0.07346475124399998,True,False,True,False,pendiente,,,,,,,,,,,,
HR-0151,13,1,text_visual,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,159,MET:308098,MET,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308098.jpg,190,0.293953359127,0.3634121418,0.06945878267299999,True,False,True,False,pendiente,,,,,,,,,,,,
HR-0152,13,1,text_visual,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,118,MET:307967,MET,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307967.jpg,147,0.303352326155,0.372740715742,0.069388389587,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0153,13,1,text_visual,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,117,MET:307966,MET,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307966.jpg,146,0.303352326155,0.372740715742,0.069388389587,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0154,13,2,text_metadata,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,193,MET:316894,MET,Fragmento textil,,Sash fragment,data/images/met/MET_316894.jpg,164,0.313038945198,0.386260449886,0.07322150468799998,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0155,13,2,text_metadata,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,80,CMA:165266,CMA,Textile Fragments,Moche,Textile,data/images/cma/CMA_165266.jpg,97,0.308330863714,0.369451999664,0.061121135950000016,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0156,13,2,text_metadata,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,47,CMA:125095,CMA,Mantle Corner Fragment,Wari,Textile,data/images/cma/CMA_125095.jpg,126,0.303918719292,0.361775010824,0.057856291532000004,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0157,13,2,text_metadata,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,23,CMA:114132,CMA,Tie-Dyed Fragment,Wari,Textile,data/images/cma/CMA_114132.jpg,97,0.312727212906,0.37034714222,0.05761992931400001,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0158,13,2,text_metadata,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,91,MET:307682,MET,Fragmento textil,Paracas,Fragment,data/images/met/MET_307682.jpg,114,0.323464512825,0.380203127861,0.05673861503600003,True,False,True,False,pendiente,,,,,,,,,,,,
HR-0159,13,3,text_fused_alpha_0.50,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,138,MET:308037,MET,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308037.jpg,196,0.313775151968,0.402521252632,0.08874610066400002,True,False,True,False,pendiente,,,,,,,,,,,,
HR-0160,13,3,text_fused_alpha_0.50,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,119,MET:307968,MET,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307968.jpg,137,0.341056913137,0.411469399929,0.07041248679200002,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0161,13,3,text_fused_alpha_0.50,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,171,MET:309528,MET,Objeto textil,Inca,Band,data/images/met/MET_309528.jpg,189,0.316934466362,0.385584533215,0.06865006685300001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0162,13,3,text_fused_alpha_0.50,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,198,MET:316916,MET,Fragmento textil,,Sash fragment,data/images/met/MET_316916.jpg,186,0.302109599113,0.370641022921,0.06853142380799998,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0163,13,3,text_fused_alpha_0.50,MET:308048,MET,Fragmento textil,Paracas,Textile fragment,Camelid hair,data/images/met/MET_308048.jpg,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,140,138,71,158,MET:308084,MET,Fragmento textil,,Border Fragment,data/images/met/MET_308084.jpg,173,0.32803440094,0.39592936635,0.06789496540999995,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0164,14,1,text_visual,CMA:119687,CMA,"Mummy Bundle ""Mask""",Paracas,Textile,,data/images/cma/CMA_119687.jpg,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.","Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",13,13,9,105,MET:307941,MET,Bolsa textil,Inca,bolso_textil,data/images/met/MET_307941.jpg,142,0.186341121793,0.284662812948,0.098321691155,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0165,14,1,text_visual,CMA:119687,CMA,"Mummy Bundle ""Mask""",Paracas,Textile,,data/images/cma/CMA_119687.jpg,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.","Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",13,13,9,88,MET:307449,MET,Bolsa textil,Inca,bolso_textil,data/images/met/MET_307449.jpg,131,0.189955204725,0.271274298429,0.08131909370400003,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0166,14,1,text_visual,CMA:119687,CMA,"Mummy Bundle ""Mask""",Paracas,Textile,,data/images/cma/CMA_119687.jpg,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.","Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",13,13,9,196,MET:316913,MET,Bolsa textil,Moche,bolso_textil,data/images/met/MET_316913.jpg,41,0.21454551816,0.284662812948,0.070117294788,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0167,14,1,text_visual,CMA:119687,CMA,"Mummy Bundle ""Mask""",Paracas,Textile,,data/images/cma/CMA_119687.jpg,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.","Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",13,13,9,94,MET:307836,MET,Bolsa textil,,bolso_textil,data/images/met/MET_307836.jpg,39,0.21627920866,0.283134669065,0.06685546040500001,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0168,14,1,text_visual,CMA:119687,CMA,"Mummy Bundle ""Mask""",Paracas,Textile,,data/images/cma/CMA_119687.jpg,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.","Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",13,13,9,127,MET:308022,MET,Bolsa textil,Nasca,bolso_textil,data/images/met/MET_308022.jpg,42,0.218022882938,0.274071186781,0.056048303843,True,True,False,False,pendiente,,,,,,,,,,,,
