replicate,metric,configuration_a,value_a,configuration_b,value_b,difference_b_minus_a
4522,mrr,text_metadata,0.0582304832929,text_fused_alpha_0.50,0.0648893132919,0.00665882999896
4522,mean_rank,text_metadata,68.1162790698,text_fused_alpha_0.50,65.288372093,-2.82790697674
4522,median_rank,text_metadata,59,text_fused_alpha_0.50,52,-7
4522,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
4522,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0697674418605,0.0139534883721
4522,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.13488372093,0.0186046511628
4523,mrr,text_metadata,0.0572456416714,text_fused_alpha_0.50,0.0615233630078,0.00427772133634
4523,mean_rank,text_metadata,76.223255814,text_fused_alpha_0.50,71.6372093023,-4.58604651163
4523,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
4523,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
4523,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0697674418605,0.0093023255814
4523,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.144186046512,0.0325581395349
4524,mrr,text_metadata,0.0712546952009,text_fused_alpha_0.50,0.0606117868516,-0.0106429083492
4524,mean_rank,text_metadata,69.4790697674,text_fused_alpha_0.50,69.9860465116,0.506976744186
4524,median_rank,text_metadata,61,text_fused_alpha_0.50,57,-4
4524,recall_at_1,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0186046511628,-0.0139534883721
4524,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0651162790698,0
4524,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.13488372093,0.0139534883721
4525,mrr,text_metadata,0.0691973403047,text_fused_alpha_0.50,0.058584801024,-0.0106125392807
4525,mean_rank,text_metadata,69.5534883721,text_fused_alpha_0.50,70.6279069767,1.07441860465
4525,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
4525,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0232558139535,-0.0046511627907
4525,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.046511627907,-0.0232558139535
4525,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.0976744186047,-0.0093023255814
4526,mrr,text_metadata,0.0526840279148,text_fused_alpha_0.50,0.0507368805492,-0.00194714736553
4526,mean_rank,text_metadata,68.7395348837,text_fused_alpha_0.50,65.9813953488,-2.75813953488
4526,median_rank,text_metadata,55,text_fused_alpha_0.50,52,-3
4526,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
4526,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0418604651163,-0.0046511627907
4526,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.106976744186,0.0139534883721
4527,mrr,text_metadata,0.0763854419909,text_fused_alpha_0.50,0.0808652179467,0.00447977595582
4527,mean_rank,text_metadata,70.6651162791,text_fused_alpha_0.50,69.0372093023,-1.62790697674
4527,median_rank,text_metadata,57,text_fused_alpha_0.50,55,-2
4527,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0325581395349,0.0046511627907
4527,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.106976744186,0.0232558139535
4527,recall_at_10,text_metadata,0.162790697674,text_fused_alpha_0.50,0.190697674419,0.0279069767442
4528,mrr,text_metadata,0.0629258431534,text_fused_alpha_0.50,0.0547860827653,-0.00813976038809
4528,mean_rank,text_metadata,66.3348837209,text_fused_alpha_0.50,66.911627907,0.576744186047
4528,median_rank,text_metadata,57,text_fused_alpha_0.50,52,-5
4528,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0046511627907,-0.0093023255814
4528,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0511627906977,-0.0139534883721
4528,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.13023255814,0
4529,mrr,text_metadata,0.0543078632215,text_fused_alpha_0.50,0.0581241860743,0.00381632285282
4529,mean_rank,text_metadata,72.1581395349,text_fused_alpha_0.50,69.3813953488,-2.77674418605
4529,median_rank,text_metadata,61,text_fused_alpha_0.50,55,-6
4529,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
4529,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0604651162791,0.0093023255814
4529,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.167441860465,0.0744186046512
4530,mrr,text_metadata,0.0670836425272,text_fused_alpha_0.50,0.0551864001598,-0.0118972423674
4530,mean_rank,text_metadata,69.9581395349,text_fused_alpha_0.50,68.5627906977,-1.39534883721
4530,median_rank,text_metadata,55,text_fused_alpha_0.50,55,0
4530,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0093023255814,-0.0139534883721
4530,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0558139534884,-0.0093023255814
4530,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.144186046512,0.0139534883721
4531,mrr,text_metadata,0.059645475946,text_fused_alpha_0.50,0.0613773656918,0.00173188974584
4531,mean_rank,text_metadata,69.8511627907,text_fused_alpha_0.50,70.8837209302,1.03255813953
4531,median_rank,text_metadata,60,text_fused_alpha_0.50,55,-5
4531,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
4531,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0744186046512,0.0139534883721
4531,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.167441860465,0.0558139534884
4532,mrr,text_metadata,0.0614955926802,text_fused_alpha_0.50,0.064907159881,0.00341156720087
4532,mean_rank,text_metadata,67.4186046512,text_fused_alpha_0.50,63.8651162791,-3.55348837209
4532,median_rank,text_metadata,57,text_fused_alpha_0.50,49,-8
4532,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
4532,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0744186046512,0.0186046511628
4532,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.120930232558,0.0139534883721
4533,mrr,text_metadata,0.0652897078238,text_fused_alpha_0.50,0.0520684147196,-0.0132212931041
4533,mean_rank,text_metadata,69.9488372093,text_fused_alpha_0.50,69.6511627907,-0.297674418605
4533,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
4533,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
4533,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0511627906977,-0.0325581395349
4533,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.13488372093,-0.0093023255814
4534,mrr,text_metadata,0.0645087850483,text_fused_alpha_0.50,0.0593141386875,-0.00519464636077
4534,mean_rank,text_metadata,72.976744186,text_fused_alpha_0.50,73.5674418605,0.590697674419
4534,median_rank,text_metadata,58,text_fused_alpha_0.50,62,4
4534,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
4534,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0651162790698,-0.0046511627907
4534,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.13488372093,0.0093023255814
4535,mrr,text_metadata,0.0612899181737,text_fused_alpha_0.50,0.0620478656437,0.000757947469948
4535,mean_rank,text_metadata,73.7023255814,text_fused_alpha_0.50,68.6046511628,-5.0976744186
4535,median_rank,text_metadata,61,text_fused_alpha_0.50,54,-7
4535,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
4535,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0883720930233,0.0232558139535
4535,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.125581395349,0.0046511627907
4536,mrr,text_metadata,0.0773448417789,text_fused_alpha_0.50,0.0735377946413,-0.00380704713761
4536,mean_rank,text_metadata,73.823255814,text_fused_alpha_0.50,68.7069767442,-5.11627906977
4536,median_rank,text_metadata,57,text_fused_alpha_0.50,50,-7
4536,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0186046511628,-0.0093023255814
4536,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.0837209302326,-0.0046511627907
4536,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.144186046512,0.0139534883721
4537,mrr,text_metadata,0.0646922893057,text_fused_alpha_0.50,0.0650613430495,0.000369053743731
4537,mean_rank,text_metadata,78.6372093023,text_fused_alpha_0.50,76.9162790698,-1.72093023256
4537,median_rank,text_metadata,67,text_fused_alpha_0.50,68,1
4537,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0232558139535,0
4537,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0697674418605,-0.0093023255814
4537,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.120930232558,0.0093023255814
4538,mrr,text_metadata,0.0592829507387,text_fused_alpha_0.50,0.0512619484545,-0.00802100228419
4538,mean_rank,text_metadata,73.0093023256,text_fused_alpha_0.50,73.1860465116,0.176744186047
4538,median_rank,text_metadata,60,text_fused_alpha_0.50,61,1
4538,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0139534883721,-0.0093023255814
4538,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0558139534884,0.0139534883721
4538,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.106976744186,0.0139534883721
4539,mrr,text_metadata,0.0554927495988,text_fused_alpha_0.50,0.0626494130681,0.00715666346933
4539,mean_rank,text_metadata,68.3488372093,text_fused_alpha_0.50,68.576744186,0.227906976744
4539,median_rank,text_metadata,60,text_fused_alpha_0.50,61,1
4539,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
4539,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0744186046512,0.0279069767442
4539,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.120930232558,0.0186046511628
4540,mrr,text_metadata,0.0588350770741,text_fused_alpha_0.50,0.0580754767859,-0.000759600288217
4540,mean_rank,text_metadata,68.511627907,text_fused_alpha_0.50,66.1069767442,-2.40465116279
4540,median_rank,text_metadata,55,text_fused_alpha_0.50,54,-1
4540,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
4540,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0511627906977,-0.0232558139535
4540,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.139534883721,0.0279069767442
4541,mrr,text_metadata,0.0433843840362,text_fused_alpha_0.50,0.0479607417908,0.00457635775461
4541,mean_rank,text_metadata,78.1209302326,text_fused_alpha_0.50,76.1813953488,-1.93953488372
4541,median_rank,text_metadata,70,text_fused_alpha_0.50,71,1
4541,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
4541,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
4541,recall_at_10,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.093023255814,0.0139534883721
4542,mrr,text_metadata,0.0487660870873,text_fused_alpha_0.50,0.0477577670286,-0.0010083200587
4542,mean_rank,text_metadata,72.111627907,text_fused_alpha_0.50,72.2558139535,0.144186046512
4542,median_rank,text_metadata,64,text_fused_alpha_0.50,61,-3
4542,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
4542,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0744186046512,0.0325581395349
4542,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.116279069767,-0.0093023255814
4543,mrr,text_metadata,0.0682224277101,text_fused_alpha_0.50,0.0685183596849,0.000295931974733
4543,mean_rank,text_metadata,71.3860465116,text_fused_alpha_0.50,73.3069767442,1.92093023256
4543,median_rank,text_metadata,59,text_fused_alpha_0.50,57,-2
4543,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0279069767442,0.0093023255814
4543,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0744186046512,0.0046511627907
4543,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.13488372093,0
4544,mrr,text_metadata,0.0731142440998,text_fused_alpha_0.50,0.069859923948,-0.0032543201518
4544,mean_rank,text_metadata,72.1395348837,text_fused_alpha_0.50,68.6930232558,-3.44651162791
4544,median_rank,text_metadata,62,text_fused_alpha_0.50,57,-5
4544,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
4544,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.093023255814,0.0046511627907
4544,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.148837209302,0.0046511627907
4545,mrr,text_metadata,0.0532799198188,text_fused_alpha_0.50,0.0591172886197,0.00583736880089
4545,mean_rank,text_metadata,75.0837209302,text_fused_alpha_0.50,75.5348837209,0.451162790698
4545,median_rank,text_metadata,59,text_fused_alpha_0.50,61,2
4545,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
4545,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
4545,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.111627906977,0.0186046511628
4546,mrr,text_metadata,0.0568403498639,text_fused_alpha_0.50,0.051381783383,-0.00545856648084
4546,mean_rank,text_metadata,68.888372093,text_fused_alpha_0.50,67.6279069767,-1.26046511628
4546,median_rank,text_metadata,56,text_fused_alpha_0.50,49,-7
4546,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
4546,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
4546,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.111627906977,-0.0139534883721
4547,mrr,text_metadata,0.0672294781811,text_fused_alpha_0.50,0.0797946779857,0.0125651998046
4547,mean_rank,text_metadata,69.4325581395,text_fused_alpha_0.50,67.5627906977,-1.86976744186
4547,median_rank,text_metadata,58,text_fused_alpha_0.50,50,-8
4547,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0279069767442,0.0186046511628
4547,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0883720930233,0.0093023255814
4547,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.167441860465,0.0558139534884
4548,mrr,text_metadata,0.0626960833568,text_fused_alpha_0.50,0.0714556032377,0.00875951988094
4548,mean_rank,text_metadata,70.9023255814,text_fused_alpha_0.50,69.6558139535,-1.24651162791
4548,median_rank,text_metadata,61,text_fused_alpha_0.50,50,-11
4548,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0232558139535,0.0139534883721
4548,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.093023255814,0.0186046511628
4548,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.139534883721,0.0046511627907
4549,mrr,text_metadata,0.0841852589086,text_fused_alpha_0.50,0.0834735436449,-0.000711715263727
4549,mean_rank,text_metadata,71.1162790698,text_fused_alpha_0.50,70.9069767442,-0.209302325581
4549,median_rank,text_metadata,60,text_fused_alpha_0.50,58,-2
4549,recall_at_1,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0418604651163,0.0093023255814
4549,recall_at_5,text_metadata,0.106976744186,text_fused_alpha_0.50,0.0790697674419,-0.0279069767442
4549,recall_at_10,text_metadata,0.153488372093,text_fused_alpha_0.50,0.13488372093,-0.0186046511628
4550,mrr,text_metadata,0.0673554514198,text_fused_alpha_0.50,0.0633039290958,-0.00405152232402
4550,mean_rank,text_metadata,74.5348837209,text_fused_alpha_0.50,74.5627906977,0.0279069767442
4550,median_rank,text_metadata,61,text_fused_alpha_0.50,63,2
4550,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0279069767442,0.0093023255814
4550,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0604651162791,-0.0046511627907
4550,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.111627906977,-0.0093023255814
4551,mrr,text_metadata,0.0627989624448,text_fused_alpha_0.50,0.0535793700004,-0.00921959244439
4551,mean_rank,text_metadata,75.2604651163,text_fused_alpha_0.50,74.888372093,-0.372093023256
4551,median_rank,text_metadata,65,text_fused_alpha_0.50,62,-3
4551,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
4551,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0558139534884,-0.0232558139535
4551,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.093023255814,-0.0093023255814
4552,mrr,text_metadata,0.0502670669944,text_fused_alpha_0.50,0.0395030737918,-0.0107639932027
4552,mean_rank,text_metadata,71.2,text_fused_alpha_0.50,71.0976744186,-0.102325581395
4552,median_rank,text_metadata,57,text_fused_alpha_0.50,54,-3
4552,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0,-0.0093023255814
4552,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0232558139535,-0.0372093023256
4552,recall_at_10,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.102325581395,0.0186046511628
4553,mrr,text_metadata,0.0614610702665,text_fused_alpha_0.50,0.0685379199835,0.00707684971708
4553,mean_rank,text_metadata,77.3581395349,text_fused_alpha_0.50,74.5813953488,-2.77674418605
4553,median_rank,text_metadata,62,text_fused_alpha_0.50,55,-7
4553,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0279069767442,0.0046511627907
4553,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0837209302326,0.0279069767442
4553,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.120930232558,0.0186046511628
4554,mrr,text_metadata,0.0575510654092,text_fused_alpha_0.50,0.0600212602373,0.00247019482813
4554,mean_rank,text_metadata,67.0186046512,text_fused_alpha_0.50,66.5813953488,-0.437209302326
4554,median_rank,text_metadata,56,text_fused_alpha_0.50,55,-1
4554,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
4554,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0697674418605,0.0093023255814
4554,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.144186046512,0.0325581395349
4555,mrr,text_metadata,0.0472450173208,text_fused_alpha_0.50,0.0533349733949,0.0060899560741
4555,mean_rank,text_metadata,71.6651162791,text_fused_alpha_0.50,71.0093023256,-0.655813953488
4555,median_rank,text_metadata,57,text_fused_alpha_0.50,58,1
4555,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0093023255814,0.0093023255814
4555,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0651162790698,0.0139534883721
4555,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.120930232558,0.0186046511628
4556,mrr,text_metadata,0.0455938215371,text_fused_alpha_0.50,0.0457449262339,0.00015110469685
4556,mean_rank,text_metadata,78.4046511628,text_fused_alpha_0.50,76.6186046512,-1.78604651163
4556,median_rank,text_metadata,69,text_fused_alpha_0.50,66,-3
4556,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0093023255814,0.0046511627907
4556,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0511627906977,0.0093023255814
4556,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.0883720930233,-0.0093023255814
4557,mrr,text_metadata,0.055009701915,text_fused_alpha_0.50,0.0570084933176,0.00199879140254
4557,mean_rank,text_metadata,71.8418604651,text_fused_alpha_0.50,71.5069767442,-0.33488372093
4557,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
4557,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
4557,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0604651162791,0.0093023255814
4557,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.125581395349,0.0232558139535
4558,mrr,text_metadata,0.0501536006291,text_fused_alpha_0.50,0.048969020953,-0.00118457967613
4558,mean_rank,text_metadata,74.1906976744,text_fused_alpha_0.50,75.1488372093,0.958139534884
4558,median_rank,text_metadata,64,text_fused_alpha_0.50,63,-1
4558,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0046511627907,0.0046511627907
4558,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0697674418605,0
4558,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.102325581395,-0.0093023255814
4559,mrr,text_metadata,0.0712597817141,text_fused_alpha_0.50,0.0680671750423,-0.00319260667181
4559,mean_rank,text_metadata,69.6418604651,text_fused_alpha_0.50,67.5162790698,-2.12558139535
4559,median_rank,text_metadata,55,text_fused_alpha_0.50,55,0
4559,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0232558139535,-0.0046511627907
4559,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0651162790698,-0.0093023255814
4559,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.139534883721,0.0046511627907
4560,mrr,text_metadata,0.0548141564536,text_fused_alpha_0.50,0.0568271372264,0.00201298077278
4560,mean_rank,text_metadata,68.9581395349,text_fused_alpha_0.50,67.7162790698,-1.24186046512
4560,median_rank,text_metadata,61,text_fused_alpha_0.50,55,-6
4560,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0139534883721,0
4560,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0604651162791,0.0093023255814
4560,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.111627906977,-0.0046511627907
4561,mrr,text_metadata,0.0695202130812,text_fused_alpha_0.50,0.0707035236805,0.00118331059927
4561,mean_rank,text_metadata,64.4976744186,text_fused_alpha_0.50,64.5860465116,0.0883720930233
4561,median_rank,text_metadata,52,text_fused_alpha_0.50,49,-3
4561,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
4561,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0790697674419,-0.0046511627907
4561,recall_at_10,text_metadata,0.158139534884,text_fused_alpha_0.50,0.144186046512,-0.0139534883721
4562,mrr,text_metadata,0.0679231635045,text_fused_alpha_0.50,0.0539665747988,-0.0139565887057
4562,mean_rank,text_metadata,67.5860465116,text_fused_alpha_0.50,66,-1.58604651163
4562,median_rank,text_metadata,59,text_fused_alpha_0.50,50,-9
4562,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0046511627907,-0.0139534883721
4562,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0558139534884,-0.0186046511628
4562,recall_at_10,text_metadata,0.148837209302,text_fused_alpha_0.50,0.139534883721,-0.0093023255814
4563,mrr,text_metadata,0.0617000109492,text_fused_alpha_0.50,0.0648947865056,0.00319477555638
4563,mean_rank,text_metadata,75.1488372093,text_fused_alpha_0.50,74.3069767442,-0.841860465116
4563,median_rank,text_metadata,60,text_fused_alpha_0.50,61,1
4563,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
4563,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0837209302326,0.0186046511628
4563,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.144186046512,0.0186046511628
4564,mrr,text_metadata,0.0572764473289,text_fused_alpha_0.50,0.0582807928576,0.00100434552875
4564,mean_rank,text_metadata,73.2976744186,text_fused_alpha_0.50,72.6139534884,-0.683720930233
4564,median_rank,text_metadata,57,text_fused_alpha_0.50,54,-3
4564,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0093023255814,0.0046511627907
4564,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0697674418605,0.0093023255814
4564,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.13488372093,0.0186046511628
4565,mrr,text_metadata,0.0526665246846,text_fused_alpha_0.50,0.0580345361692,0.00536801148459
4565,mean_rank,text_metadata,75.0930232558,text_fused_alpha_0.50,73.5534883721,-1.53953488372
4565,median_rank,text_metadata,61,text_fused_alpha_0.50,58,-3
4565,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
4565,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0604651162791,0.0046511627907
4565,recall_at_10,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0883720930233,0.0093023255814
4566,mrr,text_metadata,0.059072815815,text_fused_alpha_0.50,0.0570583609456,-0.00201445486937
4566,mean_rank,text_metadata,72.223255814,text_fused_alpha_0.50,71.2372093023,-0.986046511628
4566,median_rank,text_metadata,62,text_fused_alpha_0.50,52,-10
4566,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0186046511628,-0.0046511627907
4566,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
4566,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.106976744186,0.0186046511628
4567,mrr,text_metadata,0.0525882173266,text_fused_alpha_0.50,0.048863513008,-0.00372470431857
4567,mean_rank,text_metadata,75.1906976744,text_fused_alpha_0.50,72.9674418605,-2.22325581395
4567,median_rank,text_metadata,61,text_fused_alpha_0.50,58,-3
4567,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0,-0.0046511627907
4567,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.046511627907,-0.0093023255814
4567,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.13023255814,0.0232558139535
4568,mrr,text_metadata,0.0472127458943,text_fused_alpha_0.50,0.0513450461816,0.0041323002873
4568,mean_rank,text_metadata,75.2186046512,text_fused_alpha_0.50,73.5627906977,-1.65581395349
4568,median_rank,text_metadata,65,text_fused_alpha_0.50,62,-3
4568,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0139534883721,0.0093023255814
4568,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0511627906977,0
4568,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.0976744186047,0.0046511627907
4569,mrr,text_metadata,0.0659290844651,text_fused_alpha_0.50,0.0599168549415,-0.00601222952364
4569,mean_rank,text_metadata,70.4465116279,text_fused_alpha_0.50,65.8930232558,-4.55348837209
4569,median_rank,text_metadata,56,text_fused_alpha_0.50,45,-11
4569,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
4569,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0558139534884,-0.0139534883721
4569,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.148837209302,0.0046511627907
4570,mrr,text_metadata,0.0643563932518,text_fused_alpha_0.50,0.0701656200471,0.00580922679532
4570,mean_rank,text_metadata,62.2837209302,text_fused_alpha_0.50,64.2093023256,1.92558139535
