item_id,museum,image_url,download_status,acquisition_action,failure_code,failure_detail,http_status,attempt_count,final_url,content_type,image_local_path,filename,image_bytes,image_width,image_height,image_format,sha256,download_version
CMA:156237,CMA,https://openaccess-cdn.clevelandart.org/1992.103/1992.103_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/1992.103/1992.103_web.jpg,image/jpeg,data/images/cma/CMA_156237.jpg,CMA_156237.jpg,399726,466,893,JPEG,cb4328bbc47bffc60f7fb62bfc0d35d0b1d0ee1ac9e09fbac9b7011e4cc98141,image_download_v1
CMA:157111,CMA,https://openaccess-cdn.clevelandart.org/1993.242/1993.242_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/1993.242/1993.242_web.jpg,image/jpeg,data/images/cma/CMA_157111.jpg,CMA_157111.jpg,546446,685,893,JPEG,165ca455a33178b4c40dac551836394a00532ea9ac62f532913ae27ca3102b8e,image_download_v1
CMA:157112,CMA,https://openaccess-cdn.clevelandart.org/1993.243/1993.243_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/1993.243/1993.243_web.jpg,image/jpeg,data/images/cma/CMA_157112.jpg,CMA_157112.jpg,588014,710,893,JPEG,41726e1f9df5d03f756c5469454aa38ddbe8420503bab89cc8dcbb3eaffcad28,image_download_v1
CMA:160691,CMA,https://openaccess-cdn.clevelandart.org/1998.52/1998.52_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/1998.52/1998.52_web.jpg,image/jpeg,data/images/cma/CMA_160691.jpg,CMA_160691.jpg,557131,706,893,JPEG,862a5abed3061040badd421e9bc62aeddb02049c0ea5c45577c50b5514646f4d,image_download_v1
CMA:160692,CMA,https://openaccess-cdn.clevelandart.org/1998.53/1998.53_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/1998.53/1998.53_web.jpg,image/jpeg,data/images/cma/CMA_160692.jpg,CMA_160692.jpg,604848,768,893,JPEG,e3e5b185c8cd6e6a93803fa9985063c09bc4d2a311b3139ae793f246eb5bb740,image_download_v1
CMA:163622,CMA,https://openaccess-cdn.clevelandart.org/2005.13/2005.13_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.13/2005.13_web.jpg,image/jpeg,data/images/cma/CMA_163622.jpg,CMA_163622.jpg,121572,211,900,JPEG,e7378a5b05f856e67748409b04bbb8606c2befb38508a03519199f299047c4d5,image_download_v1
CMA:163640,CMA,https://openaccess-cdn.clevelandart.org/2005.14/2005.14_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.14/2005.14_web.jpg,image/jpeg,data/images/cma/CMA_163640.jpg,CMA_163640.jpg,105105,243,900,JPEG,6ed53ccf66e33be963f6a29e9fcdd70b0cfd7d6ebfd0bada9d8d61c824d56304,image_download_v1
CMA:163676,CMA,https://openaccess-cdn.clevelandart.org/2005.15/2005.15_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.15/2005.15_web.jpg,image/jpeg,data/images/cma/CMA_163676.jpg,CMA_163676.jpg,659219,1263,542,JPEG,7849e36041ca4c267f873befcd0886fed60fb0bcda9ed6ecca350a6cb3a92c5b,image_download_v1
CMA:163708,CMA,https://openaccess-cdn.clevelandart.org/2005.16/2005.16_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.16/2005.16_web.jpg,image/jpeg,data/images/cma/CMA_163708.jpg,CMA_163708.jpg,275460,900,665,JPEG,92a9f0112be2934b1543dfc6c43d910fec6647b3a1577e95d2afa59f12bff578,image_download_v1
CMA:163724,CMA,https://openaccess-cdn.clevelandart.org/2005.17/2005.17_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.17/2005.17_web.jpg,image/jpeg,data/images/cma/CMA_163724.jpg,CMA_163724.jpg,489691,860,900,JPEG,97a38e8dc5045785d4d30a50143bd03c7ce1592e5ade7772fae05d622ab054e8,image_download_v1
CMA:163758,CMA,https://openaccess-cdn.clevelandart.org/2005.18/2005.18_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.18/2005.18_web.jpg,image/jpeg,data/images/cma/CMA_163758.jpg,CMA_163758.jpg,897083,1263,822,JPEG,f507d70030ce409aa6b3acb7a8978ea4bab3bdff6581b590386008017f233655,image_download_v1
CMA:163781,CMA,https://openaccess-cdn.clevelandart.org/2005.19/2005.19_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.19/2005.19_web.jpg,image/jpeg,data/images/cma/CMA_163781.jpg,CMA_163781.jpg,988142,1254,893,JPEG,7086e40ffc37f1687e1f039de2510465b40845dd924a68bfea9bf1f372e71343,image_download_v1
CMA:164419,CMA,https://openaccess-cdn.clevelandart.org/2005.5/2005.5_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.5/2005.5_web.jpg,image/jpeg,data/images/cma/CMA_164419.jpg,CMA_164419.jpg,163951,900,538,JPEG,b1d732c460968e25b3338083c0a0543f75765692989a4110b1b3f46d811279b5,image_download_v1
CMA:164421,CMA,https://openaccess-cdn.clevelandart.org/2005.5.2/2005.5.2_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.5.2/2005.5.2_web.jpg,image/jpeg,data/images/cma/CMA_164421.jpg,CMA_164421.jpg,217713,800,900,JPEG,8df41ff16ae86e0861527799886779c2016c4da1c569d93ad9399e517339dd00,image_download_v1
CMA:164428,CMA,https://openaccess-cdn.clevelandart.org/2005.53/2005.53_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.53/2005.53_web.jpg,image/jpeg,data/images/cma/CMA_164428.jpg,CMA_164428.jpg,471613,900,750,JPEG,66f069807670a192f2f024c137fd0e1e258e6ea0dbc2fb39cc27802b927f84ba,image_download_v1
CMA:164429,CMA,https://openaccess-cdn.clevelandart.org/2005.53.a/2005.53.a_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.53.a/2005.53.a_web.jpg,image/jpeg,data/images/cma/CMA_164429.jpg,CMA_164429.jpg,352734,539,900,JPEG,1d1a710b1547ecbc9db508d4c70c275f6111c8447c5a1399d03f3bead69ab622,image_download_v1
CMA:164430,CMA,https://openaccess-cdn.clevelandart.org/2005.53.b/2005.53.b_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2005.53.b/2005.53.b_web.jpg,image/jpeg,data/images/cma/CMA_164430.jpg,CMA_164430.jpg,348478,543,900,JPEG,a07dd89d16e16340f0f54c867e2c247fc5b67f6531bcebdd89c70385726fe09a,image_download_v1
CMA:165184,CMA,https://openaccess-cdn.clevelandart.org/2007.179/2007.179_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2007.179/2007.179_web.jpg,image/jpeg,data/images/cma/CMA_165184.jpg,CMA_165184.jpg,731117,915,893,JPEG,f2558f278ee7657c05fc3e5015219a4036b5694226ae9fb9e106d70f722636a1,image_download_v1
CMA:165266,CMA,https://openaccess-cdn.clevelandart.org/2007.2/2007.2_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2007.2/2007.2_web.jpg,image/jpeg,data/images/cma/CMA_165266.jpg,CMA_165266.jpg,278824,606,900,JPEG,c9db7a0bcef53a510d8eeaea447f819a17c8f1a1912afee33073c1d6c10115e1,image_download_v1
CMA:165267,CMA,https://openaccess-cdn.clevelandart.org/2007.2.1/2007.2.1_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2007.2.1/2007.2.1_web.jpg,image/jpeg,data/images/cma/CMA_165267.jpg,CMA_165267.jpg,278826,606,900,JPEG,6dfbd8304a13d947e79002e9c94a838b4233f7b80461fac24b53c4ca680685c1,image_download_v1
CMA:165268,CMA,https://openaccess-cdn.clevelandart.org/2007.2.2/2007.2.2_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2007.2.2/2007.2.2_web.jpg,image/jpeg,data/images/cma/CMA_165268.jpg,CMA_165268.jpg,274769,633,900,JPEG,7bacf138eeb562fa3514b90f3e0895d68bd83c662e60bdd4669596ff040ead85,image_download_v1
CMA:165269,CMA,https://openaccess-cdn.clevelandart.org/2007.2.3/2007.2.3_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2007.2.3/2007.2.3_web.jpg,image/jpeg,data/images/cma/CMA_165269.jpg,CMA_165269.jpg,334455,688,900,JPEG,66f4a98d1252319d2860b24902d4726f722e67a44cb82b5ff1a260f24c199bfa,image_download_v1
CMA:166766,CMA,https://openaccess-cdn.clevelandart.org/2008.58/2008.58_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2008.58/2008.58_web.jpg,image/jpeg,data/images/cma/CMA_166766.jpg,CMA_166766.jpg,427571,768,893,JPEG,eedd6547e66bf8f737d7fa3ed405832282e166c5f5c3daba55b4b17d6fc70195,image_download_v1
CMA:169189,CMA,https://openaccess-cdn.clevelandart.org/2011.111.1/2011.111.1_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2011.111.1/2011.111.1_web.jpg,image/jpeg,data/images/cma/CMA_169189.jpg,CMA_169189.jpg,96192,900,375,JPEG,0a9b576c0584f69c0d1cd9c86f2c054e4adf037202bbb6c3eb2f6b660382a770,image_download_v1
CMA:292530,CMA,https://openaccess-cdn.clevelandart.org/2016.267/2016.267_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2016.267/2016.267_web.jpg,image/jpeg,data/images/cma/CMA_292530.jpg,CMA_292530.jpg,228253,900,592,JPEG,fcf80b339489ff5a3400e55e787674349a65f60700a677a91a60f9bef3ec1b94,image_download_v1
CMA:302272,CMA,https://openaccess-cdn.clevelandart.org/2017.193/2017.193_web.jpg,available,downloaded,,,200,1,https://openaccess-cdn.clevelandart.org/2017.193/2017.193_web.jpg,image/jpeg,data/images/cma/CMA_302272.jpg,CMA_302272.jpg,101778,900,342,JPEG,99d20c8bfa487722ce9e327d8efede0dc2abef4ff724d92fff186aa8f670f489,image_download_v1
MET:307449,MET,https://images.metmuseum.org/CRDImages/ao/original/50407.jpg,available,reused,,,0,0,,,data/images/met/MET_307449.jpg,MET_307449.jpg,3137432,2885,4000,JPEG,360891aab7e2bd6f6facdbbff6aab1eba05138c8be0016acf66dc9f35cdc538b,image_download_v1
MET:307677,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18485.jpg,available,reused,,,0,0,,,data/images/met/MET_307677.jpg,MET_307677.jpg,1086856,1557,1989,JPEG,b5cf0bd25bcbd86e43a7b7a88477fd55cf73e453a8cccdf77473efe648dd1b77,image_download_v1
MET:307679,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18487.jpg,available,reused,,,0,0,,,data/images/met/MET_307679.jpg,MET_307679.jpg,1142529,1557,1989,JPEG,f0cef19320e6d1503172829b60d4cece3cf1e9a02ffd7fd28b540630ca7da874,image_download_v1
MET:307682,MET,https://images.metmuseum.org/CRDImages/ao/original/DP170923.jpg,available,reused,,,0,0,,,data/images/met/MET_307682.jpg,MET_307682.jpg,1421598,835,4000,JPEG,2650946326265af363fb47ec372d087572a5009b1820a170c837c8a8a1281d56,image_download_v1
MET:307683,MET,https://images.metmuseum.org/CRDImages/ao/original/33.149.76-94.jpg,available,reused,,,0,0,,,data/images/met/MET_307683.jpg,MET_307683.jpg,781729,2272,1704,JPEG,b114767ca953ac1983c5da77005bda4f965331e7da51ff4c7df4b5df277e631a,image_download_v1
MET:307806,MET,https://images.metmuseum.org/CRDImages/ao/original/vs09_50_1085.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/vs09_50_1085.jpg,image/jpeg,data/images/met/MET_307806.jpg,MET_307806.jpg,275507,826,804,JPEG,5939bbe5b0c14833853279e0aebdcdbceecb5f0387ebd1d7a7c07289ac08f35e,image_download_v1
MET:307836,MET,https://images.metmuseum.org/CRDImages/ao/original/DP101287.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP101287.jpg,image/jpeg,data/images/met/MET_307836.jpg,MET_307836.jpg,909413,1899,1818,JPEG,95f0359a8e9bb314d7827dd50485159e28ca8f499206c9615d694a9aefbff795,image_download_v1
MET:307841,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18589.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18589.jpg,image/jpeg,data/images/met/MET_307841.jpg,MET_307841.jpg,491661,864,1926,JPEG,84e84bb8e12233d6c3793611e643fdb11a6fdd25e41bf5dac71b3e3e222cb26c,image_download_v1
MET:307842,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18689.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18689.jpg,image/jpeg,data/images/met/MET_307842.jpg,MET_307842.jpg,72165,335,700,JPEG,eede7613a16759f0fd71ae72c542c70618ecc9bfaa8ec2231dead38e69d499fc,image_download_v1
MET:307843,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18590.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18590.jpg,image/jpeg,data/images/met/MET_307843.jpg,MET_307843.jpg,512181,1251,1926,JPEG,03370ac6c83f98220f601ae2722891542604087cb3bf28d80753452ee387d319,image_download_v1
MET:307844,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,image/jpeg,data/images/met/MET_307844.jpg,MET_307844.jpg,574518,1197,1719,JPEG,4b593614b0e3292b3ef48b81c0fdbdc1b06c475390360a56ea6f1b1b1eab7f3b,image_download_v1
MET:307846,MET,https://images.metmuseum.org/CRDImages/ao/original/88392.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/88392.jpg,image/jpeg,data/images/met/MET_307846.jpg,MET_307846.jpg,2231364,2385,2220,JPEG,4bccc6bacfe89bddc149432e9f4e45c46ac19fc192203b103e3ad0cf22c507d0,image_download_v1
MET:307851,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18456.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18456.jpg,image/jpeg,data/images/met/MET_307851.jpg,MET_307851.jpg,798941,1377,1755,JPEG,769a0b5fa663f784d056be1ba48d21495bb346c95d5256fa34199360a2c6cb2d,image_download_v1
MET:307852,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18481.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18481.jpg,image/jpeg,data/images/met/MET_307852.jpg,MET_307852.jpg,942648,1395,1755,JPEG,0984a3ba086747b9f3b927f8dc433bfb0ca05077b5948b2470b14ae795a006cd,image_download_v1
MET:307853,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18565.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18565.jpg,image/jpeg,data/images/met/MET_307853.jpg,MET_307853.jpg,88202,680,523,JPEG,0bb64e12a64474f64b4994fcf62911faab059677fa86adb94fb7be0809364ea1,image_download_v1
MET:307933,MET,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,image/jpeg,data/images/met/MET_307933.jpg,MET_307933.jpg,6609919,4000,2649,JPEG,242d939eec1bfaeecc38fbc6c6acfcee886b74a77f94c8d124ea2f8067ed4b3d,image_download_v1
MET:307940,MET,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,image/jpeg,data/images/met/MET_307940.jpg,MET_307940.jpg,3558373,2209,2849,JPEG,8bc632283b80e74639a65cb61ec237de3a8a2d11613d56d74ee6896898b1a228,image_download_v1
MET:307941,MET,"https://images.metmuseum.org/CRDImages/ao/original/DP18687_28.171.4,1.jpg",available,downloaded,,,200,1,"https://images.metmuseum.org/CRDImages/ao/original/DP18687_28.171.4,1.jpg",image/jpeg,data/images/met/MET_307941.jpg,MET_307941.jpg,605322,1116,1863,JPEG,92a281bb3b61d950b84559455169ed6f78dc183a2fe45251fecb50fe4d4dfdc1,image_download_v1
MET:307943,MET,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,image/jpeg,data/images/met/MET_307943.jpg,MET_307943.jpg,582767,1233,1908,JPEG,1afc32ba17e2f2a9f584c453f1e380054e2b4f34954fce442d3b26cf49dfb5ef,image_download_v1
MET:307944,MET,https://images.metmuseum.org/CRDImages/ao/original/LC-28_171_7_TMSa.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/LC-28_171_7_TMSa.jpg,image/jpeg,data/images/met/MET_307944.jpg,MET_307944.jpg,3656901,4000,2649,JPEG,a84c5d0263952f8f3dd96f597d3204d06b714d9653bb652900e87d397798f5b4,image_download_v1
MET:307950,MET,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,image/jpeg,data/images/met/MET_307950.jpg,MET_307950.jpg,3626515,4000,3159,JPEG,8e78c9f8aea548a8b88bcdd52db4f32ec2a4d5712d7862e4591bb783d779b970,image_download_v1
MET:307953,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18444.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18444.jpg,image/jpeg,data/images/met/MET_307953.jpg,MET_307953.jpg,306800,2007,603,JPEG,8d2885bf559281f75f8798add35fdcb3ffbcbaddb3a031a541262d88d58cfe43,image_download_v1
MET:307959,MET,https://images.metmuseum.org/CRDImages/ao/original/29.146.8.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/29.146.8.jpg,image/jpeg,data/images/met/MET_307959.jpg,MET_307959.jpg,197987,2270,378,JPEG,1fc38614bf907049c66b46fd47537069b742f88b373fc96b7d8fc4f6929db5f9,image_download_v1
MET:307960,MET,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,image/jpeg,data/images/met/MET_307960.jpg,MET_307960.jpg,397327,2151,615,JPEG,a541a2f127287d2f89807129e91b0e9becc93031d4801d4b4b427f840ee8fbf3,image_download_v1
MET:307961,MET,https://images.metmuseum.org/CRDImages/ao/original/75153.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/75153.jpg,image/jpeg,data/images/met/MET_307961.jpg,MET_307961.jpg,1363691,1369,2905,JPEG,f2c4999176b3f0d8f0e86985c1c9eb11134dab41f0241b031fb7232413609ae4,image_download_v1
MET:307962,MET,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,image/jpeg,data/images/met/MET_307962.jpg,MET_307962.jpg,837501,1710,1581,JPEG,f502a68315f0fa0145e2e9981120b77a79fbdb7d1836d72cb8e66fae0cd4dbd5,image_download_v1
MET:307963,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18609.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18609.jpg,image/jpeg,data/images/met/MET_307963.jpg,MET_307963.jpg,533963,1242,1791,JPEG,bfec0297b06011b8e196def54b1b5d806383caa03406a0c0cb89a3c960ef1be0,image_download_v1
MET:307964,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,image/jpeg,data/images/met/MET_307964.jpg,MET_307964.jpg,134321,1935,414,JPEG,1e87b40b54752cb0cda25c39b375478a1139f944bbefa4ecb18e32da0c431ee1,image_download_v1
MET:307965,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,image/jpeg,data/images/met/MET_307965.jpg,MET_307965.jpg,125086,1935,414,JPEG,c60b76990f1dc4c369dda5b9c02dcaf2aa305769442ae6ffc68a5b5a1d49e157,image_download_v1
MET:307966,MET,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/29.146.14%20-15.jpg,image/jpeg,data/images/met/MET_307966.jpg,MET_307966.jpg,320808,2253,636,JPEG,a12ec73e784d865c76f052dabfc6d9c7763f123d51e4e74dfe04fa9d4dc4c6b1,image_download_v1
MET:307967,MET,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/29.146.14%20-15.jpg,image/jpeg,data/images/met/MET_307967.jpg,MET_307967.jpg,313271,2253,636,JPEG,9600ea4abae3d79807d59a7e7cc3d1113fe5fa12e6117084f7984661cb93dad1,image_download_v1
MET:307968,MET,https://images.metmuseum.org/CRDImages/ao/original/29.146.16.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/29.146.16.jpg,image/jpeg,data/images/met/MET_307968.jpg,MET_307968.jpg,324222,2267,495,JPEG,09bf5f75e8af3f04260bef8dc0367e1491b3b49db4915bf67233956455b78ae4,image_download_v1
MET:307972,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18617.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18617.jpg,image/jpeg,data/images/met/MET_307972.jpg,MET_307972.jpg,416636,603,1917,JPEG,3cc3e03475ea1fc59d9fc520d0d968347e5e26e540f95d5a0c680ebe64d84f7b,image_download_v1
MET:307975,MET,https://images.metmuseum.org/CRDImages/ao/original/DT829.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DT829.jpg,image/jpeg,data/images/met/MET_307975.jpg,MET_307975.jpg,1672392,1905,961,JPEG,1128561054aac6a3f365842747b711bb175366ae7b8106d60ae6913d89fa8900,image_download_v1
MET:307991,MET,https://images.metmuseum.org/CRDImages/ao/original/77991.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/77991.jpg,image/jpeg,data/images/met/MET_307991.jpg,MET_307991.jpg,2260671,2145,2929,JPEG,11457bfa28be398b92ed1bd00d8a8fd89463a9d212b552c0f7201ba46e34240c,image_download_v1
MET:308015,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18635.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18635.jpg,image/jpeg,data/images/met/MET_308015.jpg,MET_308015.jpg,788657,1485,1863,JPEG,513866aaa8abd356e2f7c2d2259a93c524ff48733ef6c6a3d73fa0775fa916eb,image_download_v1
MET:308016,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18620.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18620.jpg,image/jpeg,data/images/met/MET_308016.jpg,MET_308016.jpg,999707,1404,1881,JPEG,f545e29103ab6ec29e709513d14a4f3132fa83c4e1524c4805c35546ae9ab1d5,image_download_v1
MET:308017,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18640.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18640.jpg,image/jpeg,data/images/met/MET_308017.jpg,MET_308017.jpg,1004283,1683,1863,JPEG,362eac22d76f4f363c6eea3f505104a739637d6bb99ebceebcc4bd911aea34cf,image_download_v1
MET:308021,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18587_32.32.8.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18587_32.32.8.jpg,image/jpeg,data/images/met/MET_308021.jpg,MET_308021.jpg,422608,882,1710,JPEG,ac18c36d44058dea86b89cb46d89dd9aee1bb7142be3d0c720f75c64aa7c7319,image_download_v1
MET:308022,MET,https://images.metmuseum.org/CRDImages/ao/original/DP-26534-001.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP-26534-001.jpg,image/jpeg,data/images/met/MET_308022.jpg,MET_308022.jpg,2927269,3031,4000,JPEG,efbcbdcadee0e8ebe860c95eefd65f9a9353aea65c3c764728080e6980be8326,image_download_v1
MET:308023,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18585_32.32.10.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18585_32.32.10.jpg,image/jpeg,data/images/met/MET_308023.jpg,MET_308023.jpg,597680,1071,1953,JPEG,cd16de6c5df299e9ccefd1be34c08f7ade8895687daf66ea96d42a5dc77d0625,image_download_v1
MET:308024,MET,https://images.metmuseum.org/CRDImages/ao/original/DP-26535-001.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP-26535-001.jpg,image/jpeg,data/images/met/MET_308024.jpg,MET_308024.jpg,3371867,2658,4000,JPEG,f606dbfb02ac17a1cf5b703adbf4a829869c549f8300f973767bb9fc04f7a00f,image_download_v1
MET:308025,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18593.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18593.jpg,image/jpeg,data/images/met/MET_308025.jpg,MET_308025.jpg,422388,729,1719,JPEG,f0100c9be42fa9ca23cf6eed86098de9d352bfb122b86bd5a8b6b37294c3ad80,image_download_v1
MET:308026,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18586_32.32.13.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18586_32.32.13.jpg,image/jpeg,data/images/met/MET_308026.jpg,MET_308026.jpg,520858,936,1953,JPEG,b8b82e5f4915fedcd6cfcf1ba99373df3ebfd480bdc4c9c6cd34f82263b41215,image_download_v1
MET:308027,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18600.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18600.jpg,image/jpeg,data/images/met/MET_308027.jpg,MET_308027.jpg,493878,900,1854,JPEG,a4f576d4adb11f6b784cb184ec269db466897c57635cb58badf3032dabc7521f,image_download_v1
MET:308028,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18595.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18595.jpg,image/jpeg,data/images/met/MET_308028.jpg,MET_308028.jpg,610929,1206,1683,JPEG,96feb6ad328d0a73ed9b7570e668ad12b14f2f81bd4e6305e931f8ad21a6f6e9,image_download_v1
MET:308029,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18594.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18594.jpg,image/jpeg,data/images/met/MET_308029.jpg,MET_308029.jpg,617742,990,1899,JPEG,0b74fd45bbe3c2b8d14245ea5c2d35f8edc8085de04bc73f3e4148ac45594e23,image_download_v1
MET:308034,MET,https://images.metmuseum.org/CRDImages/ao/original/DP18571.jpg,available,downloaded,,,200,1,https://images.metmuseum.org/CRDImages/ao/original/DP18571.jpg,image/jpeg,data/images/met/MET_308034.jpg,MET_308034.jpg,80323,680,432,JPEG,5d232eee6df584c3714ed3390a545fced50f90f3bb344dedf5a827af873eb90f,image_download_v1
