item_id,museum,culture_mapping_decision,culture_strict_ground_truth_eligible,culture_query_eligible,selected_local_image_column,local_image_value,resolved_image_path,local_image_reference_available,local_image_exists,local_image_readable,image_width,image_height,image_format,image_error,selected_image_url_column,image_source_url,text_fields_used,text_input,text_character_count,text_input_available,openclip_image_ready,openclip_text_ready,openclip_multimodal_ready,openclip_image_evaluation_ready,openclip_multimodal_evaluation_ready,audit_version
MET:308056,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18567.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:308057,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18568.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:308058,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18549.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 4th–3rd century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
MET:308060,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18547.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 5th–4th century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
MET:308068,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18539.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308070,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18537.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308072,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18535.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308076,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/33.149.41.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308077,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18450.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308078,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-27315-001.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Fragment. classification: Textil. culture: Paracas. period: 4th–3rd century BCE. material: Camelid hair,141,True,False,True,False,False,False,openclip_input_audit_v1
MET:308079,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18702_33.149.44.jpg,title | object_type | classification | culture | period | material | technique,title: Panel textil. object type: panel_textil. classification: Textil. culture: Inca. period: 15th–16th century. material: algodón; fibra de camélido. technique: tapiz; tejido,176,True,False,True,False,False,False,openclip_input_audit_v1
MET:308083,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP101353.jpg,title | object_type | classification | culture | culture_canonical | period | material | technique,title: Fragmento textil. object type: tapiz_textil. classification: Textil. culture: Inca (?). culture canonical: Inca. period: 15th–16th century. material: fibra de camélido. technique: tapiz; tejido,200,True,False,True,False,False,False,openclip_input_audit_v1
MET:308084,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/97502.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Peruvian. period: 10th–14th century. material: Camelid hair,147,True,False,True,False,False,False,openclip_input_audit_v1
MET:308098,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18454.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308100,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18575_33.149.70.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:308101,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18482.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308105,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18461.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308106,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/33.149.1-67-70-76.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:308113,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18528.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:308120,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-26536-001.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Inca. period: 1460–1540. material: algodón; fibra de camélido. technique: tejido,156,True,False,True,False,False,False,openclip_input_audit_v1
MET:308282,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/TP410.jpg,title | object_type | classification | culture | period | material,title: Panel textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,135,True,False,True,False,False,False,openclip_input_audit_v1
MET:308283,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP221260.jpg,title | object_type | classification | culture | period | material,"title: Panel textil. object type: Textile fragment. classification: Textil. culture: Chancay. period: 12th–14th century. material: Cotton, paint",144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308284,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/169776.jpg,title | object_type | classification | culture | period | material,title: Panel textil. object type: Panel. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,124,True,False,True,False,False,False,openclip_input_audit_v1
MET:308285,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/169777.jpg,title | object_type | classification | culture | period | material,title: Panel textil. object type: Panel. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,124,True,False,True,False,False,False,openclip_input_audit_v1
MET:308290,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/175775.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Panel. classification: Textil. culture: Chancay. period: 12th–14th century. material: Cotton, camelid hair",144,True,False,True,False,False,False,openclip_input_audit_v1
MET:309528,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/189514.jpg,title | object_type | classification | culture | period | material,title: Objeto textil. object type: Band. classification: Textil. culture: Inca. period: 15th–16th century. material: Camelid hair,129,True,False,True,False,False,False,openclip_input_audit_v1
MET:310059,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/vs1978_412_13.jpg,title | object_type | classification | culture | period | material,"title: Panel textil. object type: Panel. classification: Textil. culture: Chancay. period: 7th–9th century. material: Cotton, paint",131,True,False,True,False,False,False,openclip_input_audit_v1
MET:310511,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/SC207345.jpg,title | object_type | classification | culture | period | material,"title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 6th–5th century BCE. material: Cotton, pigment",147,True,False,True,False,False,False,openclip_input_audit_v1
MET:310695,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/221102.jpg,title | object_type | classification | culture | period | material,title: Banda o vincha textil. object type: Headband. classification: Textil. culture: Chancay. period: 12th–15th century. material: Cotton,138,True,False,True,False,False,False,openclip_input_audit_v1
MET:310697,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/221104.jpg,title | object_type | classification | culture | period | material,title: Banda o vincha textil. object type: Headband. classification: Textil. culture: Chancay. period: 12th–15th century. material: Cotton,138,True,False,True,False,False,False,openclip_input_audit_v1
MET:310698,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-26537-001.jpg,title | object_type | classification | culture | period | material,title: Objeto textil. object type: Headband. classification: Textil. culture: Chancay. period: 12th–15th century. material: Cotton,130,True,False,True,False,False,False,openclip_input_audit_v1
MET:310699,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/221106.jpg,title | object_type | classification | culture | period | material,title: Banda o vincha textil. object type: Headband. classification: Textil. culture: Chancay. period: 10th–14th century. material: Cotton,138,True,False,True,False,False,False,openclip_input_audit_v1
MET:312614,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/TP411.jpg,title | object_type | classification | culture | period | material,"title: Túnica textil. object type: Tunic fragment. classification: Textil. culture: Wari. period: 7th–9th century. material: Camelid hair, cotton",145,True,False,True,False,False,False,openclip_input_audit_v1
MET:312615,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/TP412.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Wari. period: 7th–9th century. material: algodón; fibra de camélido. technique: tejido,162,True,False,True,False,False,False,openclip_input_audit_v1
MET:312669,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/1979_206_459_EX_01.jpg,title | object_type | classification | culture | period | material,"title: Panel textil. object type: Panel. classification: Textil. culture: Chancay. period: 1100–1400. material: Cotton, paint",125,True,False,True,False,False,False,openclip_input_audit_v1
MET:313121,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/222448.jpg,title | object_type | classification | culture | period | material,"title: Panel textil. object type: Panel. classification: Textil. culture: Chancay. period: 15th–16th century. material: Cotton, camelid hair",140,True,False,True,False,False,False,openclip_input_audit_v1
MET:313152,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP244273.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Inca. period: 1450–1550. material: fibra de camélido. technique: tejido,147,True,False,True,False,False,False,openclip_input_audit_v1
MET:313153,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-39316-001.jpg,title | object_type | classification | culture | culture_canonical | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Chimú. culture canonical: Chimu. period: 1450–1550. material: algodón; fibra de camélido. technique: tejido,183,True,False,True,False,False,False,openclip_input_audit_v1
MET:313324,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1131_a.jpg,title | object_type | classification | culture | period | material,"title: Túnica textil. object type: Tunic. classification: Textil. culture: Inca. period: 15th–early 17th century. material: Cotton, camelid hair",144,True,False,True,False,False,False,openclip_input_audit_v1
MET:314363,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP221262.jpg,title | object_type | classification | culture | period | material,title: Túnica textil. object type: Tunic. classification: Textil. culture: Nasca. period: 1st century BCE–2nd century CE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:314528,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP107698.jpg,title | object_type | classification | culture | period | material,"title: Túnica textil. object type: Tunic. classification: Textil. culture: Inca. period: 1460–1540. material: Camelid hair, cotton",130,True,False,True,False,False,False,openclip_input_audit_v1
MET:315690,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18706_1987.394.642.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Inca. period: 15th–16th century. material: algodón; fibra de camélido. technique: tejido,169,True,False,True,False,False,False,openclip_input_audit_v1
MET:315700,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-26541-001.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Nasca. period: 7th century. material: fibra de camélido. technique: bordado; tejido,164,True,False,True,False,False,False,openclip_input_audit_v1
MET:315708,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18703.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Inca. period: 15th–16th century. material: Cotton, camelid hair",152,True,False,True,False,False,False,openclip_input_audit_v1
MET:315772,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-26542-001.jpg,title | object_type | classification | culture | period | material,title: Banda o vincha textil. object type: Tassels. classification: Textil. culture: Nasca. period: 6th–8th century. material: Camelid hair,139,True,False,True,False,False,False,openclip_input_audit_v1
MET:315786,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DT1269.jpg,title | object_type | classification | culture | period | material | technique,title: Objeto textil. object type: tunica. classification: Textil. culture: Moche. period: 500–850 CE. material: algodón; fibra de camélido. technique: tejido,158,True,False,True,False,False,False,openclip_input_audit_v1
MET:316892,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DT3832rev.jpg,title | object_type | classification | culture | period | material | technique,title: Manto textil. object type: manto. classification: Textil. culture: Peruvian. period: 17th–18th century. material: fibra de camélido. technique: tejido,157,True,False,True,False,False,False,openclip_input_audit_v1
MET:316894,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18602.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Sash fragment. classification: Textil. culture: Peruvian. period: 7th–10th century. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:316906,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/1994.35.81.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Peruvian. period: 7th–10th century. material: algodón; fibra de camélido. technique: tejido,167,True,False,True,False,False,False,openclip_input_audit_v1
MET:316910,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,"https://images.metmuseum.org/CRDImages/ao/original/DP18680_1994.35.85,2.jpg",title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Sash fragment. classification: Textil. culture: Peruvian. period: 14th–early 16th century. material: Cotton,145,True,False,True,False,False,False,openclip_input_audit_v1
MET:316913,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-41567-001.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Moche. period: 650-850 CE. material: algodón; fibra de camélido. technique: tejido,163,True,False,True,False,False,False,openclip_input_audit_v1
MET:316915,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,"https://images.metmuseum.org/CRDImages/ao/original/DP18677_1994.35.90A,B.jpg",title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Sash fragment. classification: Textil. culture: Peruvian. period: 14th–early 16th century. material: Cotton,145,True,False,True,False,False,False,openclip_input_audit_v1
MET:316916,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18678_1994.35.91.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Sash fragment. classification: Textil. culture: Peruvian. period: 14th–early 16th century. material: Cotton,145,True,False,True,False,False,False,openclip_input_audit_v1
MET:316921,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18608.jpg,title | object_type | classification | culture | culture_canonical | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca (?). culture canonical: Nasca. period: 2nd–7th century. material: Camelid hair,156,True,False,True,False,False,False,openclip_input_audit_v1
MET:316925,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18612.jpg,title | object_type | classification | culture | culture_canonical | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca (?). culture canonical: Nasca. period: 2nd–7th century. material: Camelid hair,156,True,False,True,False,False,False,openclip_input_audit_v1
MET:316931,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/1994.35.106_a.JPG,title | object_type | classification | culture | period | material,title: Banda o vincha textil. object type: Headband. classification: Textil. culture: Peruvian. period: 7th–10th century. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:316935,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/vs1994.35.110.jpg,title | object_type | classification | culture | culture_canonical | period | material,"title: Banda o vincha textil. object type: Headband. classification: Textil. culture: Nasca (?). culture canonical: Nasca. period: 2nd–7th century. material: Cotton, camelid hair",178,True,False,True,False,False,False,openclip_input_audit_v1
MET:316939,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-003.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Inca. period: 14th–early 16th century. material: algodón; fibra de camélido. technique: tejido,170,True,False,True,False,False,False,openclip_input_audit_v1
MET:316945,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-28474-001.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Border fragment. classification: Textil. culture: Paracas. period: 450–175 BCE. material: Cotton, camelid hair",148,True,False,True,False,False,False,openclip_input_audit_v1
MET:317736,MET,include_strict,True,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DT1275.jpg,title | object_type | classification | culture | period | material | technique,title: Objeto textil. object type: vestimenta_textil. classification: Textil. culture: Chuquibamba. period: 14th–early 16th century. material: fibra de camélido. technique: tejido,179,True,False,True,False,False,False,openclip_input_audit_v1
MET:318460,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/vsl1995_49.jpg,title | object_type | classification | culture | period | material,"title: Objeto textil. object type: Mask. classification: Textil. culture: Paracas. period: 3rd century BCE–1st century CE. material: Cotton, paint",146,True,False,True,False,False,False,openclip_input_audit_v1
MET:318746,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/2001.172_b.jpg,title | object_type | classification | culture | period | material,title: Faja textil. object type: Belt. classification: Textil. culture: Recuay. period: 200–700 CE. material: Camelid fiber,123,True,False,True,False,False,False,openclip_input_audit_v1
MET:319524,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/2004.406_detail.jpg,title | object_type | classification | culture | period | material | technique,title: Fragmento textil. object type: vestimenta_textil. classification: Textil. culture: Inca. period: 15th–early 16th century. material: fibra de camélido; fibra textil. technique: tejido,189,True,False,True,False,False,False,openclip_input_audit_v1
MET:319574,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP120795.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Inca. period: 1400–1530. material: fibra de camélido; fibra textil. technique: tejido,161,True,False,True,False,False,False,openclip_input_audit_v1
MET:320054,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP107700.jpg,title | object_type | classification | culture | period | material | technique,title: Objeto textil. object type: tunica. classification: Textil. culture: Inca and Spanish. period: 1600–1700. material: algodón; fibra de camélido. technique: tejido,168,True,False,True,False,False,False,openclip_input_audit_v1
MET:320804,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/TR.489.2010_a.jpg,title | object_type | classification | culture | period | material | technique,title: Fragmento textil. object type: tapiz_textil. classification: Textil. culture: Peruvian. period: late 16th–17th century. material: algodón; fibra de camélido. technique: tejido,182,True,False,True,False,False,False,openclip_input_audit_v1
MET:675980,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-21885-001.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Wari. period: 650–1000 CE. material: algodón; fibra de camélido. technique: tejido,158,True,False,True,False,False,False,openclip_input_audit_v1
MET:751900,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-14285-001.jpg,title | object_type | classification | culture | period | material,title: Túnica textil. object type: tunica. classification: Textil. culture: Inca. period: 1460–1626. material: fibra de camélido; fibra textil,142,True,False,True,False,False,False,openclip_input_audit_v1
MET:833953,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-18736-001.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Wari. period: 7th–9th century. material: fibra de camélido; lana. technique: tapiz; tejido,166,True,False,True,False,False,False,openclip_input_audit_v1
