configuration,alpha,query_index,query_item_id,query_museum,matched_rank,reciprocal_rank,matched_score,top1_index,candidate_item_id,candidate_museum,top1_score,top1_is_match,query_title,query_culture_canonical,query_object_type,query_image_local_path,candidate_title,candidate_culture_canonical,candidate_object_type,candidate_image_local_path,self_match,same_museum,cross_museum,same_culture_canonical,same_object_type
text_visual,,143,MET:308046,MET,120,0.00833333333333,0.31183052063,5,CMA:104241,CMA,0.360512286425,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308046.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,138,MET:308037,MET,186,0.00537634408602,0.284728229046,5,CMA:104241,CMA,0.360512286425,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308037.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,187,MET:315690,MET,6,0.166666666667,0.249363675714,38,CMA:119687,CMA,0.284662812948,False,Bolsa textil,Inca,bolso_textil,data/images/met/MET_315690.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,129,MET:308024,MET,10,0.1,0.240862652659,38,CMA:119687,CMA,0.274071186781,False,Bolsa textil,Nasca,bolso_textil,data/images/met/MET_308024.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,96,MET:307842,MET,15,0.0666666666667,0.236885681748,38,CMA:119687,CMA,0.283134669065,False,Bolsa textil,,bolso_textil,data/images/met/MET_307842.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,188,MET:315700,MET,26,0.0384615384615,0.223332881927,38,CMA:119687,CMA,0.274071186781,False,Bolsa textil,Nasca,bolso_textil,data/images/met/MET_315700.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,94,MET:307836,MET,39,0.025641025641,0.21627920866,38,CMA:119687,CMA,0.283134669065,False,Bolsa textil,,bolso_textil,data/images/met/MET_307836.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,196,MET:316913,MET,41,0.0243902439024,0.21454551816,38,CMA:119687,CMA,0.284662812948,False,Bolsa textil,Moche,bolso_textil,data/images/met/MET_316913.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,127,MET:308022,MET,42,0.0238095238095,0.218022882938,38,CMA:119687,CMA,0.274071186781,False,Bolsa textil,Nasca,bolso_textil,data/images/met/MET_308022.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,88,MET:307449,MET,131,0.00763358778626,0.189955204725,38,CMA:119687,CMA,0.271274298429,False,Bolsa textil,Inca,bolso_textil,data/images/met/MET_307449.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,105,MET:307941,MET,142,0.00704225352113,0.186341121793,38,CMA:119687,CMA,0.284662812948,False,Bolsa textil,Inca,bolso_textil,data/images/met/MET_307941.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,False,False,True,False,False
text_visual,,97,MET:307843,MET,5,0.2,0.291585028172,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_307843.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,200,MET:316925,MET,12,0.0833333333333,0.273665547371,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_316925.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,132,MET:308027,MET,22,0.0454545454545,0.266239583492,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308027.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,98,MET:307844,MET,27,0.037037037037,0.262940466404,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_307844.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,95,MET:307841,MET,28,0.0357142857143,0.26166960597,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_307841.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,114,MET:307963,MET,34,0.0294117647059,0.258635252714,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_307963.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,131,MET:308026,MET,37,0.027027027027,0.258198022842,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308026.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,126,MET:308021,MET,42,0.0238095238095,0.25507825613,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308021.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,133,MET:308028,MET,58,0.0172413793103,0.247040420771,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308028.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,130,MET:308025,MET,61,0.016393442623,0.245546028018,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308025.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,199,MET:316921,MET,74,0.0135135135135,0.23954886198,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_316921.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,128,MET:308023,MET,97,0.0103092783505,0.236548185349,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308023.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,134,MET:308029,MET,144,0.00694444444444,0.221250623465,40,CMA:119689,CMA,0.305744022131,False,Bolsa textil,Nasca,Bag,data/images/met/MET_308029.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_visual,,74,CMA:164419,CMA,215,0.0046511627907,0.236043214798,58,CMA:152334,CMA,0.361434161663,False,"Peruvian Textiles: Mantle or Hanging, Loincloth, Turban, Padded Hat, Band with Tassels",Chimu,Textile,data/images/cma/CMA_164419.jpg,Mantle Border Fragment with Oculate Being,Paracas,Embroidery,data/images/cma/CMA_152334.jpg,False,True,False,False,False
text_visual,,5,CMA:104241,CMA,20,0.05,0.321741908789,79,CMA:165184,CMA,0.353544712067,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_visual,,6,CMA:104242,CMA,77,0.012987012987,0.284837305546,79,CMA:165184,CMA,0.353544712067,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104242.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_visual,,7,CMA:104243,CMA,120,0.00833333333333,0.264125049114,79,CMA:165184,CMA,0.353544712067,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104243.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_visual,,9,CMA:104245,CMA,124,0.00806451612903,0.262888789177,79,CMA:165184,CMA,0.353544712067,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104245.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_visual,,8,CMA:104244,CMA,132,0.00757575757576,0.26073217392,79,CMA:165184,CMA,0.353544712067,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104244.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_visual,,167,MET:308283,MET,20,0.05,0.30526059866,82,CMA:165268,CMA,0.343488454819,False,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,False,True,False,False
text_visual,,180,MET:312669,MET,34,0.0294117647059,0.308063387871,82,CMA:165268,CMA,0.336236596107,False,Panel textil,Chancay,Panel,data/images/met/MET_312669.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,False,True,False,False
text_visual,,170,MET:308290,MET,61,0.016393442623,0.303647220135,82,CMA:165268,CMA,0.335382521152,False,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,False,True,False,False
text_visual,,189,MET:315708,MET,105,0.00952380952381,0.299042761326,82,CMA:165268,CMA,0.348290085793,False,Fragmento textil,Inca,Textile fragment,data/images/met/MET_315708.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,False,True,False,False
text_visual,,172,MET:310059,MET,206,0.00485436893204,0.232567936182,82,CMA:165268,CMA,0.336236596107,False,Panel textil,Chancay,Panel,data/images/met/MET_310059.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,False,True,False,False
text_visual,,144,MET:308048,MET,1,1,0.355447202921,144,MET:308048,MET,0.355447202921,True,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,True,True,False,True,True
text_visual,,146,MET:308056,MET,7,0.142857142857,0.334180235863,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308056.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,True
text_visual,,147,MET:308057,MET,9,0.111111111111,0.330913692713,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308057.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,True
text_visual,,124,MET:308016,MET,12,0.0833333333333,0.329811006784,144,MET:308048,MET,0.355447053909,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_308016.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,136,MET:308035,MET,17,0.0588235294118,0.347994059324,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308035.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,120,MET:307972,MET,18,0.0555555555556,0.32257193327,144,MET:308048,MET,0.355447053909,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_307972.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,56,CMA:149062,CMA,20,0.05,0.310433447361,144,MET:308048,MET,0.333900719881,False,Fragment,Chancay,Textile,data/images/cma/CMA_149062.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,135,MET:308034,MET,26,0.0384615384615,0.345667749643,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308034.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,3,CMA:104238,CMA,28,0.0357142857143,0.30302554369,144,MET:308048,MET,0.332041710615,False,Fragment,Chimu,Textile,data/images/cma/CMA_104238.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,102,MET:307853,MET,29,0.0344827586207,0.320259362459,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_307853.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,True
text_visual,,69,CMA:163676,CMA,36,0.0277777777778,0.299883246422,144,MET:308048,MET,0.343038767576,False,Textile Fragment with Interlace Pattern,Paracas,Textile,data/images/cma/CMA_163676.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,True,False
text_visual,,103,MET:307933,MET,44,0.0227272727273,0.315961122513,144,MET:308048,MET,0.351882576942,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_307933.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,150,MET:308068,MET,44,0.0227272727273,0.339120566845,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308068.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,115,MET:307964,MET,45,0.0222222222222,0.327143251896,144,MET:308048,MET,0.372740715742,False,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307964.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,116,MET:307965,MET,46,0.0217391304348,0.327143251896,144,MET:308048,MET,0.372740715742,False,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307965.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,160,MET:308100,MET,47,0.0212765957447,0.316323459148,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308100.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,True
text_visual,,106,MET:307943,MET,48,0.0208333333333,0.319131702185,144,MET:308048,MET,0.360283881426,False,Fragmento textil,Chancay,Fragment,data/images/met/MET_307943.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,111,MET:307960,MET,48,0.0208333333333,0.316294580698,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_307960.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,155,MET:308078,MET,49,0.0204081632653,0.31172144413,144,MET:308048,MET,0.356847435236,False,Fragmento textil,Paracas,Fragment,data/images/met/MET_308078.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,166,MET:308282,MET,58,0.0172413793103,0.311744332314,144,MET:308048,MET,0.354520022869,False,Panel textil,Nasca,Textile fragment,data/images/met/MET_308282.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,43,CMA:124413,CMA,60,0.0166666666667,0.310781180859,144,MET:308048,MET,0.352202802896,False,Mantle Corner Fragment,Wari,Textile,data/images/cma/CMA_124413.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,109,MET:307953,MET,68,0.0147058823529,0.320975720882,144,MET:308048,MET,0.368346571922,False,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307953.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,119,MET:307968,MET,71,0.0140845070423,0.320255815983,144,MET:308048,MET,0.372740715742,False,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307968.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,140,MET:308040,MET,77,0.012987012987,0.330769121647,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308040.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,60,CMA:155505,CMA,79,0.0126582278481,0.295196563005,144,MET:308048,MET,0.348247647285,False,Textile Fragment,,Textile,data/images/cma/CMA_155505.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,112,MET:307961,MET,82,0.0121951219512,0.307139337063,144,MET:308048,MET,0.351882576942,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_307961.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,19,CMA:108042,CMA,83,0.0120481927711,0.335431337357,144,MET:308048,MET,0.382088720798,False,Tapestry-woven Yoke from a Tunic,,Textile,data/images/cma/CMA_108042.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,104,MET:307940,MET,89,0.0112359550562,0.305830895901,144,MET:308048,MET,0.351882576942,False,Fragmento textil,Chancay,Textile fragment,data/images/met/MET_307940.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,153,MET:308076,MET,89,0.0112359550562,0.327757686377,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308076.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,171,MET:309528,MET,92,0.0108695652174,0.313648432493,144,MET:308048,MET,0.351808130741,False,Objeto textil,Inca,Band,data/images/met/MET_309528.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,80,CMA:165266,CMA,97,0.0103092783505,0.308330863714,144,MET:308048,MET,0.369451999664,False,Textile Fragments,Moche,Textile,data/images/cma/CMA_165266.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,91,MET:307682,MET,97,0.0103092783505,0.301789522171,144,MET:308048,MET,0.356847435236,False,Fragmento textil,Paracas,Fragment,data/images/met/MET_307682.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,163,MET:308106,MET,97,0.0103092783505,0.305017709732,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308106.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,True
text_visual,,193,MET:316894,MET,106,0.00943396226415,0.327127695084,144,MET:308048,MET,0.377384066582,False,Fragmento textil,,Sash fragment,data/images/met/MET_316894.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,151,MET:308070,MET,108,0.00925925925926,0.324536979198,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,139,MET:308039,MET,116,0.00862068965517,0.32192337513,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308039.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,162,MET:308105,MET,119,0.00840336134454,0.32146987319,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308105.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,92,MET:307683,MET,124,0.00806451612903,0.320641100407,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307683.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,113,MET:307962,MET,129,0.0077519379845,0.308195114136,144,MET:308048,MET,0.359356462955,False,Fragmento textil,Nasca,Bag fragment,data/images/met/MET_307962.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,164,MET:308113,MET,132,0.00757575757576,0.294175803661,144,MET:308048,MET,0.355447202921,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308113.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,True
text_visual,,125,MET:308017,MET,136,0.00735294117647,0.293552279472,144,MET:308048,MET,0.355447053909,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_308017.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_visual,,47,CMA:125095,CMA,139,0.00719424460432,0.284773766994,144,MET:308048,MET,0.352202802896,False,Mantle Corner Fragment,Wari,Textile,data/images/cma/CMA_125095.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_visual,,101,MET:307852,MET,141,0.00709219858156,0.314647912979,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307852.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,154,MET:308077,MET,143,0.00699300699301,0.314478039742,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308077.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,73,CMA:163781,CMA,145,0.00689655172414,0.282634854317,144,MET:308048,MET,0.34090039134,False,Fragment of a Mantle with Oculate Being,Paracas,Textile,data/images/cma/CMA_163781.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,True,False
text_visual,,117,MET:307966,MET,146,0.00684931506849,0.303352326155,144,MET:308048,MET,0.372740715742,False,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307966.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,118,MET:307967,MET,147,0.00680272108844,0.303352326155,144,MET:308048,MET,0.372740715742,False,Fragmento textil,Nasca,Band fragment,data/images/met/MET_307967.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_visual,,137,MET:308036,MET,164,0.00609756097561,0.308621883392,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308036.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,161,MET:308101,MET,167,0.0059880239521,0.307070970535,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308101.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,89,MET:307677,MET,184,0.0054347826087,0.299811780453,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307677.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,152,MET:308072,MET,185,0.00540540540541,0.298386782408,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308072.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,159,MET:308098,MET,190,0.00526315789474,0.293953359127,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308098.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,100,MET:307851,MET,197,0.00507614213198,0.289947390556,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307851.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,90,MET:307679,MET,199,0.00502512562814,0.288509517908,144,MET:308048,MET,0.3634121418,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_307679.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_visual,,55,CMA:137312,CMA,11,0.0909090909091,0.310958534479,148,MET:308058,MET,0.331159353256,False,Embroidered Fragment,Paracas,Embroidery,data/images/cma/CMA_137312.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,True,False
text_visual,,83,CMA:165269,CMA,16,0.0625,0.351278334856,148,MET:308058,MET,0.372810781002,False,Textile Fragment,Moche,Textile,data/images/cma/CMA_165269.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,False,False
text_visual,,82,CMA:165268,CMA,44,0.0227272727273,0.331299304962,148,MET:308058,MET,0.372810781002,False,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,False,False
text_visual,,81,CMA:165267,CMA,83,0.0120481927711,0.310588896275,148,MET:308058,MET,0.372810781002,False,Textile Fragment,Moche,Textile,data/images/cma/CMA_165267.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,False,False
text_visual,,27,CMA:119675,CMA,35,0.0285714285714,0.31865298748,151,MET:308070,MET,0.375593751669,False,Tunic,Paracas,Textile,data/images/cma/CMA_119675.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_visual,,41,CMA:119690,CMA,35,0.0285714285714,0.342066884041,151,MET:308070,MET,0.386967420578,False,Fragment of Embroidered Cloth,Paracas,Textile,data/images/cma/CMA_119690.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_visual,,77,CMA:164429,CMA,35,0.0285714285714,0.322394609451,151,MET:308070,MET,0.363258361816,False,Half of a Sleeved Tunic,Wari,Textile,data/images/cma/CMA_164429.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_visual,,78,CMA:164430,CMA,39,0.025641025641,0.319784283638,151,MET:308070,MET,0.363258361816,False,Half of a Sleeved Tunic,Wari,Textile,data/images/cma/CMA_164430.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_visual,,68,CMA:163640,CMA,49,0.0204081632653,0.333586931229,151,MET:308070,MET,0.38022723794,False,"Textile Fragment with Frontal Deity Heads, Felines, and Interlace Pattern",Paracas,Textile,data/images/cma/CMA_163640.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_visual,,61,CMA:155934,CMA,69,0.0144927536232,0.304416298866,151,MET:308070,MET,0.371030211449,False,Tapestry Fragment,Lambayeque_Sican,Tapestry,data/images/cma/CMA_155934.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_visual,,76,CMA:164428,CMA,71,0.0140845070423,0.318898975849,151,MET:308070,MET,0.376858144999,False,Tunic Fragments with Bird-Headed Creature,Wari,Textile,data/images/cma/CMA_164428.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
